station,country,HDI,elev,TPI,access_log10,Hansen_recentloss,bio01,PA,PA_size_km2,dist_to_PA,utm_east,utm_north,asymptPD,SR.mean,maxFRic,rh_95_a0.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
L3519482,Malaysia,0.81,79,-2.4375,4.282483728,0,25.15809631,1,2646.036331,NA,1547969.449,491633.9784,5.092419758,147.153125,288.530419,27.10593319,4.210547349,3.056257204,0.847895579,5.192308947
L8713769,Malaysia,0.81,21,-0.84375,NA,0,26.58137512,0,2.481081468,19.63977401,1311473.034,597409.8721,3.261993124,75.67424242,159.384447,8.826926656,1.256730453,2.150318501,0.366968332,3.613702904
L2822705,Malaysia,0.81,547,7.6953125,3.581751298,0,21.60838699,1,32.81205403,NA,3157444.37,701775.6271,3.180272769,118.755102,262.9747075,31.98236324,4.674254114,3.145400128,0.851239441,5.343918868
L5502760,Malaysia,0.81,2341,-2.1171875,3.166345543,0,17.34393311,1,841.9909418,NA,3180588.705,724758.5298,2.952258947,83.89491525,218.5436586,24.45362312,3.462010782,2.958956363,0.749459748,4.871454333
L9931895,Malaysia,0.81,185,-11.3671875,2.352886274,0,24.23005676,0,1634.917207,0.359184825,2654147.542,165298.6231,3.586883599,149.7647059,366.2897794,36.4083867,4.728728639,3.241853167,0.882511419,5.692304902
L2589348,Malaysia,0.81,732,2.5390625,3.779955819,0,25.25902367,0,32.78776785,0.223101197,1508064.49,317131.5164,3.94174979,174.5150502,507.2140569,34.33995235,5.043666064,3.276184811,0.912626287,5.663499917
L961058,Malaysia,0.81,2,-0.2578125,4.705380519,0,26.49951363,0,2.557026957,0.224333018,1659820.868,463715.8916,2.667577114,61.48611111,154.9594746,12.63399351,2.712821292,2.576882431,0.551688179,4.129606317
L2534109,Malaysia,0.81,610,-22.765625,NA,0,NA,1,80.53379157,NA,1748774.132,312752.4696,2.562905353,70.45833333,163.3002501,34.02475098,4.880836227,3.218953045,0.900591857,5.632935411
L2900771,Malaysia,0.81,112,-7.7265625,4.158668955,0,25.15809631,1,2646.036331,NA,1552187.32,496593.1233,5.750833687,273.3103448,397.2549977,33.36059661,4.394509351,3.131149392,0.863986209,5.458941658
L2422371,Malaysia,0.81,997,-4.90625,4.093916046,0,22.80659294,0,935.5445502,0.066181256,1473722.159,413748.1428,5.576974078,229.3428571,440.893273,33.31884989,4.322454911,3.240553882,0.865178547,5.588258136
L2694556,Malaysia,0.81,996,-2.1796875,2.188902919,0,23.36339188,1,587.2107941,NA,3229416.741,581182.7247,3.879434495,228.7451923,336.3840496,45.44497248,4.888295824,3.275154281,0.892696754,6.077818509
L1207038,Malaysia,0.81,1339,9.109375,2.836770684,0,18.71857643,1,83.37685195,NA,1442330.503,507756.1369,4.015887838,170.5609756,274.8869713,30.5349581,4.477537208,3.11495568,0.838617434,5.409980699
L4688937,Malaysia,0.81,1126,-5.1328125,3.864629377,0,22.80659294,0,73.68660409,0.610532194,1472389.942,416118.8374,2.544440314,117.7746711,289.1108904,32.12007373,4.206422802,3.123905766,0.828913116,5.499410184
L7641999,Malaysia,0.81,53,-0.4296875,4.455897622,0,26.66750336,0,11.31168556,5.61865883,1451707.169,359795.182,2.633477045,102.0409091,210.8069952,7.239733639,1.059966587,2.195271667,0.298211941,3.297327604
L9705725,Malaysia,0.81,93,-6.4140625,NA,0,26.58137512,0,2.481081468,25.39970957,1308008.062,609147.1328,2.347360374,73.96774194,129.2143301,10.39555498,1.657413193,2.547826092,0.433072786,3.931098854
L3437622,Malaysia,0.81,950,8.1875,4.108272173,0,22.80659294,0,0.042906494,0.691564166,1474506.228,415333.2153,2.410399561,170.0947368,282.6670651,18.04436881,3.105281758,2.811230221,0.639043465,4.742138449
L4134495,Malaysia,0.81,31,0.546875,4.485886606,0,27.47807693,0,2.481081468,7.534208006,1324240.041,601355.7565,3.63591776,99.82105263,236.4551348,6.20891036,0.764485384,2.048434336,0.229794169,3.281508387
L4727936,Malaysia,0.81,279,-17.4765625,1.834987803,1,24.74255562,0,22.66736104,37.71581809,2902377.918,372265.0767,3.12138406,53.72,142.824676,27.03381194,3.94005166,3.070307046,0.790250971,5.062497494
L4335113,Malaysia,0.81,71,-0.7890625,4.663545419,0,26.69433975,0,0.079864145,23.06741668,1331055.275,638156.3305,NA,NA,NA,4.892741869,1.387389157,1.943720369,0.270185713,3.119937841
L9863254,Malaysia,0.81,34,1.4296875,4.377786389,0,27.47807693,0,2.481081468,4.002359706,1330746.96,603021.968,NA,NA,NA,5.836686835,1.440353439,2.063710347,0.321923435,3.321924576
L4688873,Malaysia,0.81,1033,0.2578125,3.915126264,0,22.80659294,0,0.042906494,0.835861849,1474285.571,415813.5044,2.45034249,133,294.8633305,21.10537577,2.979719888,2.913939558,0.652255621,4.865681592
L3050921,Malaysia,0.81,0,-4.234375,NA,0,26.58137512,0,2.481081468,28.75419787,1304370.305,609167.8544,2.756160781,80.93181818,165.7247788,16.38746808,3.036354726,2.716100513,0.603234994,4.588604021
L10434040,Malaysia,0.81,0,-0.0546875,NA,0,26.94309425,0,0.603032237,8.404606889,1245227.574,702029.1625,4.043675361,104.8409091,209.3760265,6.502552172,0.770765049,2.07480959,0.281368635,3.358755439
L10716254,Malaysia,0.81,65,0.5,4.582182943,0,27.35309219,0,0.079864145,14.30749762,1337208.558,630965.5713,NA,NA,NA,6.853355998,0.848245142,2.088088822,0.269889145,3.279847558
L10756349,Malaysia,0.81,1898,4.6328125,3.304047831,0,22.24639511,0,0.107739016,0.170015466,3183039.485,721231.5777,2.048380263,90.32867133,206.7997763,21.29509345,3.491999394,2.777846697,0.697643799,4.653802051
L6515430,Malaysia,0.81,2283,16.1484375,3.1706877,0,17.34393311,1,841.9909418,NA,3180098.454,725685.7456,2.93819443,84.17241379,252.9603511,24.51854332,3.416124484,2.958251534,0.745772778,4.870682533
L11027232,Malaysia,0.81,81,8.3046875,3.990055368,0,27.07838821,0,9.428878898,3.58086639,1533446.956,277423.4723,3.338920479,109.7632979,203.472945,6.358318825,1.499065882,2.003538182,0.370544952,3.397993744
L10998686,Malaysia,0.81,174,-8.484375,NA,0,26.58137512,0,2.481081468,23.20536622,1307956.915,599496.6787,2.429914912,94.15909091,133.7326252,17.60496779,2.690547801,2.825399722,0.576458813,4.468757874
L3355235,Malaysia,0.81,202,-4.9609375,NA,0,26.58137512,0,2.481081468,24.50401611,1306831.735,601180.1306,3.132384024,132.6849817,186.7419619,23.31473523,4.006104832,2.959108494,0.768304221,5.01707698
L4728728,Malaysia,0.81,72,-0.2421875,4.483044675,0,27.14170074,0,196.3032679,8.926397489,1404027.521,516871.8992,2.626782725,80.87704918,136.0875888,8.93546194,1.019689841,2.205194384,0.326432648,3.568235745
L11067932,Malaysia,0.81,140,-1.5234375,4.280247576,0,26.66750336,0,3.23521973,3.724899011,1460353.8,359211.7486,2.464681714,48.58333333,175.9551739,14.29004574,1.902201741,2.568359096,0.516383365,4.108927508
L12207982,Malaysia,0.81,61,1.9921875,4.303571733,0,27.08738327,0,11.76902665,7.150310248,1472508.398,332978.8395,2.016511024,21.7421875,88.3255311,7.292563898,0.637975002,2.142833285,0.234517169,3.196590585
L10747641,Malaysia,0.81,43,1.390625,4.187558394,0,27.08738327,0,11.76902665,6.945226689,1472361.249,333126.5287,3.562928777,53.05050505,127.0124118,7.324416677,0.638618411,2.144151725,0.234735119,3.156172154
L4054475,Malaysia,0.81,455,-1.109375,3.06153273,0,26.45708275,0,274.7360303,8.025238782,3291480.71,651686.664,4.755685282,196.9725652,279.2334398,42.07249024,4.878791966,3.192902635,0.863375672,5.820414966
L11005461,Malaysia,0.81,76,1.9375,4.371409078,0,25.7803421,0,0.104546749,4.162318714,1467451.93,355644.5729,1.923085855,94.23076923,87.29254173,7.562482491,0.848849512,2.197874724,0.278661014,3.402406937
L11589271,Malaysia,0.81,54,13.6171875,NA,0,NA,0,2.481081468,33.70139204,1298076.493,590557.678,4.131781475,133.7053571,250.4622436,20.6246406,2.986111997,2.922385838,0.713158832,4.640369656
L3545428,Malaysia,0.81,1146,11.0390625,4.068883135,0,26.46264458,1,40.92922172,NA,1366734.252,542558.144,3.944838064,208.3508065,324.8725536,29.78275821,4.547758571,3.173115682,0.85517262,5.389161858
L11667978,Malaysia,0.81,85,5.8125,4.507149791,0,27.06264305,0,11.31168556,6.189405941,1451491.189,347768.7443,1.676721059,29.0483871,82.2857695,6.120460041,0.466764365,2.059090667,0.175591587,3.10450663
L3081815,Malaysia,0.81,111,-0.2578125,3.193998322,0,26.96983719,0,841.9909418,13.9011858,3167147.319,769764.4057,NA,NA,NA,2.073015697,0.070157013,1.326978758,0.026872941,2.339176474
L11941043,Malaysia,0.81,1,-0.1796875,NA,0,26.58137512,0,2.481081468,20.61915354,1311905.179,605957.5282,2.234464305,37.66666667,117.2042994,4.316447375,0.451040368,1.852082449,0.149389146,2.970256883
L7022434,Malaysia,0.81,63,-1.671875,4.215250653,0,26.84200859,0,935.5445502,6.458645648,1481501.051,336754.1944,2.531237162,44.83660131,130.0390043,5.23688788,0.382026982,2.018210398,0.149122423,3.0005369
L13256167,Malaysia,0.81,1,-0.3828125,NA,0,26.60568237,0,1.859130848,3.229153202,1672654.896,315727.8073,2.272169271,78.22769231,137.5242588,6.997950814,0.459647329,2.131933869,0.19010719,2.959767555
L11005647,Malaysia,0.81,2,-0.0234375,4.686285316,0,27.20877266,0,0.418284337,27.43737522,1402173.199,396125.8688,2.874983536,85.69642857,197.164416,1.906292556,0.009189528,1.121795659,0.0047531,2.319365616
L7716023,Malaysia,0.81,100,-3.25,4.442020134,0,27.06264305,0,0.104546749,4.091625467,1466421.111,351560.5442,1.796911133,560.9354839,91.46525217,13.42691331,1.477395782,2.475796663,0.426741094,4.157507784
L8290378,Malaysia,0.81,61,0.390625,4.36751458,0,26.1585598,0,935.5445502,6.799723158,1486160.177,330682.3072,2.444546271,48.98333333,144.5372711,4.097833211,0.566363169,1.636736118,0.198281345,2.892891295
L13060755,Malaysia,0.81,99,0.015625,4.463186809,0,26.66750336,0,3.23521973,2.406210076,1457827.117,359139.3149,2.430791673,62.4340176,179.3627119,5.171134676,0.926006769,1.849427674,0.24586654,3.084944465
L12374210,Malaysia,0.81,1,-0.140625,3.300508763,0,27.19826126,0,64.50550669,27.71267406,2885477.269,531649.7917,2.146112763,67.82608696,127.2120656,4.785409696,0.434036042,1.706658401,0.133893363,2.70697136
L13248323,Malaysia,0.81,61,1.4296875,3.463535222,0,25.19678116,1,404.2788416,NA,1654739.28,294689.5822,3.243222859,154.3939962,285.7983384,36.09437503,4.995449164,3.270692921,0.892948174,5.745274315
L13733593,Malaysia,0.81,42,-6.3125,NA,0,26.58137512,0,2.481081468,25.0938286,1308194.942,608805.569,3.10593648,78.84375,137.2994406,9.940281391,1.562129568,2.423932402,0.420777524,3.874242196
L13603092,Malaysia,0.81,8,0.1484375,4.208819169,0,27.38804817,0,36.02663882,34.17688445,1393206.28,447489.3584,1.995032067,31.30357143,101.9004473,5.680289251,0.979793875,2.009052842,0.295665423,3.183944197
L13500621,Malaysia,0.81,3,1.4453125,3.513651386,0,27.03279305,0,0.331168406,4.617450286,2460378.597,180140.0554,2.325400305,35.27272727,84.63093619,16.08648701,1.170217388,2.305987788,0.350324964,3.843667015
L13848991,Malaysia,0.81,76,-0.90625,4.304566466,0,25.7803421,0,935.5445502,4.34089267,1474938.402,357329.5511,1.788256765,27.5,99.46695292,9.7117603,1.776853592,2.303967032,0.499226654,3.804669637
L7249624,Malaysia,0.81,1,0.09375,NA,0,26.49951363,0,2.557026957,2.684779799,1661770.164,467934.701,2.667737966,85.30718954,195.9735618,10.9694005,1.726234058,2.416809182,0.451047268,3.739296317
L13978706,Malaysia,0.81,96,1.4609375,4.2239432,0,26.84200859,0,935.5445502,5.165802067,1482267.287,337811.4869,2.958798743,41.05,142.7659917,6.975626875,0.868895906,2.172522359,0.252666753,3.314746896
L13256022,Malaysia,0.81,61,1.4296875,3.463535222,0,25.19678116,1,404.2788416,NA,1654770.476,294654.9189,2.307437062,85.653125,253.3067122,36.09868496,5.008080019,3.270137664,0.89312866,5.74798485
L14375714,Malaysia,0.81,64,1.421875,4.189232697,0,26.84200859,0,935.5445502,7.305998163,1481193.796,335919.837,2.181859756,75.04971591,141.291922,6.458733871,0.494157126,2.066351878,0.207694345,3.09239562
L15054503,Malaysia,0.81,26,1.8828125,4.247828851,0,27.51707077,0,12.88735286,8.420604634,1483865.585,282700.2048,3.168719212,88.18181818,153.2774772,4.23802328,0.628403339,1.871965642,0.193667308,2.873826191
L3141785,Singapore,0.94,1,-0.453125,4.177928792,0,26.93063164,0,30.63636865,3.153706797,1702651.196,155973.85,2.70086379,73.375,224.7844286,10.24147684,0.693098789,2.442359265,0.268189011,3.520064182
L1481777,Singapore,0.94,1,-1.359375,3.920020497,0,26.93063164,1,30.63636865,NA,1709384.26,152087.3658,NA,NA,NA,21.06855337,3.252633333,3.025389709,0.738151917,4.806292662
L1337067,Singapore,0.94,1,0.515625,3.30082502,0,27.06403351,0,30.63636865,16.94349148,1730067.597,152920.689,1.931994393,75.56119403,101.0307794,2.162688985,0.059717997,1.320920672,0.028089548,2.392895682
L952084,Singapore,0.94,1,1.6796875,3.960975567,0,26.8224659,0,30.63636865,2.461652754,1710483.295,147974.4255,3.38579187,220.776,177.2182227,16.58161938,1.648848336,2.772622453,0.500669475,4.269197618
L3884490,Singapore,0.94,0,0.125,3.861764609,0,NA,0,30.63636865,7.468546557,1715904.908,144238.7841,NA,NA,NA,14.25555997,1.455604293,2.490091752,0.5019562,4.053643629
L927971,Singapore,0.94,1,0.2578125,4.224357817,0,26.93063164,1,1.311654551,NA,1700522.454,162708.8182,3.206767108,242.9218376,227.9027581,10.57889029,1.876587831,2.408773627,0.524696033,3.847418216
L1403154,Singapore,0.94,1,-0.1171875,4.08816015,0,27.06403351,0,30.63636865,5.913318957,1715754.746,160186.1584,2.735985953,122.3714674,184.1140964,4.197945053,0.392607846,1.770180567,0.14951187,2.787602303
L764282,Singapore,0.94,1,0.765625,3.0815014,0,26.8224659,0,30.63636865,9.790074312,1711913.723,140588.049,NA,NA,NA,7.017149677,1.338027354,2.171271833,0.323165555,3.354335617
L1120642,Singapore,0.94,0,0,NA,0,NA,0,1.637407757,18.24382926,1689456.442,142598.2549,3.29864069,128.7534247,176.0136305,3.127777198,0.195036469,1.594416833,0.084029215,2.606662386
L934775,Singapore,0.94,1,-0.0234375,4.077935778,0,26.93063164,0,1.637407757,0.940633591,1704520.752,151759.2773,NA,NA,NA,17.39618155,3.088393691,2.720896186,0.654052449,4.681342473
L1403135,Singapore,0.94,1,-0.78125,4.028466363,0,27.06403351,0,30.63636865,6.603361833,1718153.928,157287.7086,2.452924822,93.76694915,162.3006161,5.732723782,0.500685468,1.851512785,0.189384049,3.170246206
L3345783,Singapore,0.94,1,0.6015625,4.033014763,0,27.06403351,0,30.63636865,4.122186293,1717059.691,150997.6313,2.639858899,167.4051957,204.4244844,11.44371041,1.238806012,2.170023042,0.386887285,4.169177483
L1459790,Singapore,0.94,1,0.09375,3.804894328,0,27.06403351,0,30.63636865,13.09515466,1725626.531,155347.4921,3.89907502,189.9953819,208.6886775,12.55729243,1.892036006,2.465886668,0.534082777,4.141654586
L3914189,Singapore,0.94,3,-2.7265625,4.137598589,0,26.93063164,0,1.637407757,0.090542346,1706128.817,153261.2375,3.323970311,225.9472017,241.6221816,21.32332978,3.635464255,2.961659889,0.780552361,4.891633939
L948628,Singapore,0.94,1,-1.03125,3.87118319,0,26.8224659,0,30.63636865,6.891180641,1710472.359,143471.6937,2.765442276,153.402439,203.9178224,11.8433145,1.485448685,2.493424201,0.413592356,3.896043028
L6001945,Singapore,0.94,1,-0.015625,4.023717974,0,26.93063164,0,1.637407757,8.640373348,1696520.253,152170.9372,2.41160626,111.6106902,252.1577564,11.75604668,1.465744508,2.506638913,0.469798619,3.803064271
L4139944,Singapore,0.94,1,-0.21875,3.982483769,0,26.8224659,0,30.63636865,2.924316836,1708150.438,148409.2626,2.239712213,42.98039216,95.59411023,16.52021425,1.673619056,2.779380073,0.459386829,4.162066897
L4454792,Singapore,0.94,0,0.171875,3.885493653,0,NA,0,30.63636865,7.560809511,1716410.229,144385.6315,3.016738283,161.0072333,145.1753224,9.305710994,1.151557124,2.282458356,0.425865014,3.593674361
L4685319,Singapore,0.94,1,-0.6640625,3.963875684,0,NA,0,30.63636865,5.939186446,1716840.04,146668.2217,2.620138996,84.94162826,154.1577268,5.017846438,0.371611714,1.926444742,0.141015589,2.985551453
L3901781,Singapore,0.94,0,0.5390625,3.697756017,0,27.06403351,0,30.63636865,11.0574659,1722877.234,157136.5448,3.746948211,186.4631148,216.7403712,6.166750744,0.713726743,2.124322836,0.248206774,3.247515662
L4631987,Singapore,0.94,1,0.1171875,3.96216028,0,26.8224659,0,30.63636865,2.860652306,1711579.05,147658.7206,3.287393407,58.42857143,194.4032237,13.54474162,1.206169505,2.626048121,0.394734433,3.992597708
L1074623,Singapore,0.94,1,0.2265625,4.08006163,0,26.93063164,0,1.311654551,2.307125978,1700566.111,159568.9038,4.694232524,238.3626708,187.7474368,8.525960437,1.301767458,2.311399018,0.376375792,3.494098832
L5286543,Singapore,0.94,3,0.0234375,4.06333094,0,26.93063164,0,1.311654551,0.618344671,1701302.691,162417.5074,3.236050955,177.9086538,226.0615346,6.021848255,0.961966141,2.042867864,0.293277325,2.822295897
L3901631,Singapore,0.94,0,0.3828125,3.951095886,0,27.06403351,0,30.63636865,8.106597495,1718257.697,160273.3669,3.176906178,127.9354839,162.3429263,6.24622465,0.589214634,2.115663154,0.203963206,2.81729426
L934800,Singapore,0.94,1,-1.6875,3.55544804,0,27.06403351,0,30.63636865,17.7399148,1730158.22,156736.0815,2.701286705,81.71561772,155.1634511,5.069525208,1.066025683,1.859776806,0.26601011,2.474752781
L6668304,Singapore,0.94,0,-0.3125,3.709204475,0,NA,0,30.63636865,8.152710627,1717394.949,144278.5269,2.489112999,162.2514842,191.6418225,4.920856734,0.446341297,1.883255322,0.166281684,2.896426014
L1456256,Singapore,0.94,2,1.21875,4.138065314,0,26.93063164,0,1.637407757,0.071952677,1705874.91,151800.4613,3.448869786,170.9491917,215.6099699,21.05318403,2.720949484,2.910629067,0.596757771,4.681063621
L6432873,Singapore,0.94,2,1.2265625,3.983639059,0,26.8224659,0,30.63636865,6.773250151,1710452.397,143592.3341,2.707636613,159.8873264,176.6920648,12.15420428,1.564008503,2.518152959,0.433361875,3.950538552
L3901811,Singapore,0.94,1,-1.28125,4.07820107,0,27.06403351,0,30.63636865,1.85268048,1713662.995,153452.1182,3.670905486,178.8879552,199.2478128,9.367954111,0.533071571,2.388903898,0.196976852,3.41914624
L1055540,Singapore,0.94,1,2.140625,3.384779334,0,27.06403351,0,30.63636865,15.05252625,1726853.778,158051.8677,3.907145398,212.9389831,198.6762163,14.30430971,3.117758265,2.616632658,0.708563031,4.337498918
L6058646,Singapore,0.94,1,-0.7734375,4.113761793,0,26.8224659,0,1.637407757,3.391309908,1703597.332,149017.3938,3.315863519,113.185853,173.074599,5.555198481,0.491108074,1.997447111,0.179289754,3.078865402
L2534673,Singapore,0.94,0,1.3828125,1.342394554,0,NA,0,30.63636865,13.41372657,1714337.799,137315.1406,2.849197384,61.58,158.2332548,7.579424888,0.982836654,2.164718574,0.297018605,3.315505804
L4507313,Singapore,0.94,1,0.8359375,4.051240843,0,27.06403351,0,30.63636865,0.03876796,1712617.441,151785.305,3.148002477,107.0272389,206.1997193,10.67999413,1.315308303,2.412156964,0.35403294,3.802046125
L1073968,Singapore,0.94,2,1.0390625,3.952665946,0,26.93063164,1,30.63636865,NA,1708314.473,152469.9575,2.934678203,193.4008097,253.7824143,21.37119253,3.047411724,2.94456557,0.699800837,4.73315684
L3267940,Singapore,0.94,1,-0.6796875,3.990467068,0,26.93063164,0,1.637407757,4.867886048,1700658.496,150631.784,3.634921263,200.532833,188.5987709,10.02067807,0.659242908,2.362809283,0.267495722,3.569769541
L5229501,Singapore,0.94,1,0.375,3.929085043,0,26.8224659,0,30.63636865,3.094392392,1710928.943,147317.0687,1.447852132,14.21875,51.49375662,15.90446461,1.338458945,2.771598075,0.404176117,4.136445077
L2534686,Singapore,0.94,1,-0.6484375,4.020016754,0,26.8224659,0,1.637407757,5.635007898,1704336.098,146108.7553,2.476484459,155.9965096,134.5349494,9.855638498,1.18468579,2.402656788,0.366399823,3.608885951
L6353313,Singapore,0.94,1,-1.28125,4.076670838,0,27.06403351,0,30.63636865,1.25099435,1714036.752,151927.3105,NA,NA,NA,9.522216211,0.697824024,2.21042859,0.26941391,3.594701289
L6021430,Singapore,0.94,1,-0.4765625,4.218051682,0,26.93063164,0,1.311654551,1.114068758,1701582.817,161913.6004,3.831116326,90.19391026,134.9948569,4.522968973,0.590705526,1.840614525,0.192114335,2.206312675
L1479678,Singapore,0.94,2,1.7890625,3.787766553,0,26.93063164,0,1.637407757,9.733100149,1695424.07,151680.6417,3.139265662,125.0813926,196.5447432,12.84842778,1.78292082,2.531802059,0.486739293,3.906095181
L6008975,Singapore,0.94,1,-0.671875,4.02651523,0,26.8224659,0,30.63636865,1.996422348,1712376.483,148930.865,3.645437817,118.05,187.9558781,17.94291262,1.935560262,2.803320012,0.565539132,4.41191973
