study_area,station,country,HDI,elev,TPI,access_log10,Hansen_recentloss,bio01,PA,PA_size_km2,dist_to_PA,utm_east,utm_north,maxFRic,asymptPD,SR.mean,rh_95_a0.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
KhaoYai2019,KYCAM235_sorted,Thailand,0.78,808,2.71875,4.630462597,0,23.42063713,1,2196.209961,NA,1404877.596,1615692.823,NA,NA,NA,21.06970697,2.728917262,2.927993479,0.607870149,4.722532813
KhaoYai2019,KYCAM236_sorted,Thailand,0.78,773,0.5234375,4.071344162,0,23.42063713,1,2196.209961,NA,1404389.952,1611792.244,5.298206145,2.4765625,6.9375,24.67143202,3.237213112,3.064578682,0.728477983,5.000684515
KhaoYai2019,KYCAM237_sorted,Thailand,0.78,736,-3.3203125,4.252599625,0,23.42063713,1,2196.209961,NA,1406197.768,1612972.085,8.903600601,2.102083333,7.875,26.07269278,3.442127915,3.084752542,0.763870416,5.096741336
KhaoYai2019,KYCAM238_sorted,Thailand,0.78,766,-0.6796875,3.321927163,0,23.42063713,1,2196.209961,NA,1403336.729,1611723.49,0,1.375,3.933333333,28.93773699,3.76020886,3.217847018,0.827959878,5.413326077
KhaoYai2019,KYCAM239_sorted,Thailand,0.78,771,-1.0703125,4.135426668,0,23.42063713,1,2196.209961,NA,1405636.049,1613463.49,12.92409308,2.7578125,5.232142857,24.93300977,3.855504026,3.042491361,0.818721154,5.127345741
KhaoYai2019,KYCAM240_sorted,Thailand,0.78,670,-0.2265625,3.850656883,0,23.42063713,1,2196.209961,NA,1409425.685,1613576.154,12.90629729,2.34375,8.076923077,30.72864612,4.015112433,3.070001345,0.809442168,5.268880371
KhaoYai2019,KYCAM241_sorted,Thailand,0.78,755,-1.3125,4.097909741,0,23.42063713,1,2196.209961,NA,1404270.949,1613641.446,16.02731654,2.8828125,12.4,23.6587518,3.265843984,3.038765898,0.742265448,4.939563956
KhaoYai2019,KYCAM242_sorted,Thailand,0.78,734,1.3359375,4.006801194,0,23.42063713,1,2196.209961,NA,1407708.05,1613766.651,27.80833597,4.6390625,25.875,29.63515745,3.552238705,3.175042588,0.793623914,5.272927648
KhaoYai2019,KYCAM243_sorted,Thailand,0.78,761,1.59375,3.320525694,0,23.42063713,1,2196.209961,NA,1404655.683,1611141.27,22.32119618,2.9078125,13.40625,22.32740048,2.778968814,3.001818331,0.695966442,4.708169139
KhaoYai2019,KYCAM245_sorted,Thailand,0.78,755,-1.3125,4.097909741,0,23.42063713,1,2196.209961,NA,1403963.456,1613203.114,35.97370529,3.733333333,14.73333333,26.01614103,3.227002598,3.087709121,0.734349973,5.080127758
KhaoYai2019,KYCAM246_sorted,Thailand,0.78,771,-1.0703125,4.135426668,0,23.42063713,1,2196.209961,NA,1406198.831,1613684.292,11.90260008,2.6015625,6.9375,29.03394161,3.660456962,3.136048779,0.778271774,5.251643358
KhaoYai2019,KYCAM247_sorted,Thailand,0.78,794,2.8984375,3.391086237,0,23.42063713,1,2196.209961,NA,1401781.735,1612387.662,12.85202175,2.34375,21.11764706,26.28658538,3.996465358,3.133994304,0.80326633,5.161092384
KhaoYai2019,KYCAM248_sorted,Thailand,0.78,748,-4.7578125,3.96525477,0,23.42063713,1,2196.209961,NA,1403495.753,1614103.795,15.21371425,2.8515625,4,24.76045743,3.340720268,3.087162207,0.726647453,5.0138463
KhaoYai2019,KYCAM249_sorted,Thailand,0.78,794,2.8984375,3.391086237,0,23.42063713,1,2196.209961,NA,1401795.79,1612837.565,0,1.208333333,5.941176471,26.80326898,3.715328575,3.156211622,0.791471686,5.173684135
KhaoYai2019,KYCAM250_sorted,Thailand,0.78,803,3.03125,4.074973242,0,23.42063713,1,2196.209961,NA,1403857.969,1612454.699,24.43123895,3.189508929,16.76470588,23.7539825,3.138751699,3.04022932,0.719605566,4.936290315
KhaoYai2019,KYCAM251_sorted,Thailand,0.78,822,6.1015625,3.925446307,0,23.42063713,1,2196.209961,NA,1403295.194,1613095.898,44.76822165,3.7796875,36.66666667,26.76599546,4.122827918,3.119278598,0.83926728,5.252882946
KhaoYai2019,KYCAM253_sorted,Thailand,0.78,761,1.59375,3.320525694,0,23.42063713,1,2196.209961,NA,1404253.958,1610924.206,10.42458771,3.725,11.5,25.07103689,3.237176504,3.110030159,0.736874149,5.016711994
KhaoYai2019,KYCAM254_sorted,Thailand,0.78,746,0.0625,4.506299003,0,23.42063713,1,2196.209961,NA,1405230.55,1611123.21,17.18346931,2.3125,7.941176471,18.06272997,2.923743248,2.818179877,0.682904202,4.667562416
KhaoYai2019,KYCAM255_sorted,Thailand,0.78,803,3.03125,4.074973242,0,23.42063713,1,2196.209961,NA,1404138.028,1612185.475,16.61627589,3.0953125,15.625,22.81536231,3.184226106,3.015147377,0.720174275,4.928840852
KhaoYai2019,KYCAM256_sorted,Thailand,0.78,749,-1.8046875,4.30882814,0,23.42063713,1,2196.209961,NA,1404779.546,1612814.927,11.36574846,2.4765625,11.64705882,29.4056242,3.794594901,3.140869681,0.803689562,5.242133078
KhaoYai2019,KYCAM36_SR5_sorted,Thailand,0.78,786,1.078125,4.240679193,0,23.42063713,1,2196.209961,NA,1405648.491,1614162.69,NA,NA,NA,30.3871562,3.764580627,3.100553965,0.797699265,5.361132298
KhaoYai2019,KYCAM44SD100_sorted,Thailand,0.78,803,3.03125,4.074973242,0,23.42063713,1,2196.209961,NA,1404426.33,1613028.917,20.87523479,3.6,19.375,24.38639075,2.980547527,3.032962775,0.693442503,4.939451196
KhaoYai2019,KYCAM66_SD68_Sorted,Thailand,0.78,766,-0.6796875,3.321927163,0,23.42063713,1,2196.209961,NA,1403670.505,1612069.97,NA,NA,NA,26.20342085,3.176100736,3.131623168,0.707484635,5.100798158
KhaoYai2019,KYCAM72_SDSR4_Sorted,Thailand,0.78,699,-1.4453125,4.046628399,0,23.42063713,1,2196.209961,NA,1408298.881,1612959.933,6.146947256,2.933333333,17,34.01592217,3.748265301,3.178141223,0.775032036,5.437954795
Leuser_main,Leuser_01A_NE_SD_25,Indonesia,0.72,66,0.3203125,2.80386287,0,26.66757011,1,8759.144911,NA,1063422.992,442491.1293,5.51877526,2.3828125,4.454545455,24.75542116,3.176821166,3.008649467,0.696304488,4.825846271
Leuser_main,Leuser_01A_SE_SD_15,Indonesia,0.72,63,-1.2890625,2.786209592,0,26.66757011,1,8759.144911,NA,1063884.101,441271.0523,7.074304929,2.052083333,11.09090909,28.44337621,3.391105287,2.989914866,0.712678399,4.949855868
Leuser_main,Leuser_01A_SW_SD_01,Indonesia,0.72,70,0.046875,2.79889302,0,26.66757011,1,8759.144911,NA,1062432.142,441238.8208,NA,NA,NA,27.17128613,3.389020433,2.994192482,0.718164672,4.879429319
Leuser_main,Leuser_03C_NW_SD_28,Indonesia,0.72,63,0.8671875,2.726544554,0,26.66757011,1,8759.144911,NA,1061779.139,437578.363,12.02512004,2.052083333,6.666666667,25.62007732,3.600212799,3.068442501,0.747097825,5.060712052
Leuser_main,Leuser_03C_SW_SD_04,Indonesia,0.72,67,0.796875,2.687182215,0,26.66757011,1,8759.144911,NA,1061299.312,436022.9918,0,1.375,20.63636364,30.06402985,4.211657536,3.156925327,0.820871035,5.298783016
Leuser_main,Leuser_03E_NE_SD_29,Indonesia,0.72,76,-1.6640625,2.728562718,0,26.66757011,1,8759.144911,NA,1057454.09,436995.1247,1.038349492,2.868923611,10.05,26.78489627,3.896483828,3.01699986,0.762078723,4.999687757
Leuser_main,Leuser_03E_NW_SD_19,Indonesia,0.72,100,-7.171875,2.64854832,0,22.43261337,1,8759.144911,NA,1055551.878,436978.1307,1.014939739,2.798611111,7.916666667,26.9359492,4.107404453,3.078623768,0.803569809,5.13137582
Leuser_main,Leuser_03E_SW_SD_21,Indonesia,0.72,92,-1.5390625,2.665853935,0,26.66757011,1,8759.144911,NA,1055795.949,435489.3995,23.33071472,2.600694445,7.229166667,29.07656164,4.622152937,3.136573679,0.837487162,5.267251434
Leuser_main,Leuser_04F_NE_SD_23,Indonesia,0.72,183,3.734375,2.498789313,0,22.43261337,1,8759.144911,NA,1054122.694,433893.8074,12.33387048,2.4765625,3,44.51936655,4.969374273,3.130336983,0.859291666,5.793695699
Leuser_main,Leuser_04F_NE_SD_24,Indonesia,0.72,267,7.6796875,2.44807412,0,22.43261337,1,8759.144911,NA,1054779.767,432092.4208,62.03988196,3.32578125,14.0625,43.61143796,4.561139316,3.136002578,0.841325581,5.741578604
Leuser_main,Leuser_06B_SW_SD_18,Indonesia,0.72,72,-1.0546875,2.599353804,0,26.66757011,1,8759.144911,NA,1064919.701,427089.3614,12.56542278,2.7140625,21.84615385,30.60766537,4.084820087,3.072698628,0.79499364,5.242972247
Leuser_main,Leuser_06D_SE_SD_17,Indonesia,0.72,112,0.1171875,2.587134958,0,26.66757011,1,8759.144911,NA,1061122.384,426670.6149,19.84094376,3.4828125,20.53846154,30.95286705,4.097914126,3.113027509,0.822021489,5.323881048
Leuser_main,Leuser_06D_SW_SD_03,Indonesia,0.72,118,-0.296875,2.583279188,0,26.66757011,1,8759.144911,NA,1059298.829,427813.8717,5.573583905,2.96875,7.769230769,28.68131223,3.76816284,3.034738544,0.771146532,5.092413199
Leuser_main,Leuser_06F_NE_SD_13,Indonesia,0.72,144,-5.3359375,2.544261466,0,26.66757011,1,8759.144911,NA,1055983.035,428574.3521,12.32613543,2.40625,14.38461538,41.88968045,4.393032121,3.188080961,0.831535038,5.744101006
Leuser_main,Leuser_06F_SE_SD_06,Indonesia,0.72,206,-0.3828125,2.392623516,0,22.43261337,1,8759.144911,NA,1055587.832,427740.9343,12.32613543,2.4765625,5.916666667,39.08086218,4.217505677,3.163855703,0.8233374,5.614195649
Leuser_main,Leuser_07A_NE_SD_02,Indonesia,0.72,71,1.4921875,2.618168033,0,25.97584152,1,8759.144911,NA,1067710.006,425373.6843,12.02512004,2.042824074,6.928571429,33.50104486,4.835847891,3.03629302,0.837618341,5.340881177
Leuser_main,Leuser_08A_NE_SD_65,Indonesia,0.72,75,-1.046875,2.693059409,0,25.97584152,1,8759.144911,NA,1067681.596,422844.3182,22.38431371,3.297395833,9.916666667,30.23239702,3.92167879,2.988899389,0.772401499,5.093945314
Leuser_frag4,Leuser_08A_NE_SD_66,Indonesia,0.72,73,-0.625,2.648402659,0,25.97584152,1,8759.144911,NA,1068619.807,422915.3722,0,1.96875,7.785714286,24.70060095,3.656133742,2.90681988,0.718470448,4.830009477
Leuser_frag6,Leuser_08A_SE_SD_73,Indonesia,0.72,69,-0.71875,3.023763409,0,25.97584152,1,8759.144911,NA,1067277.599,421227.1953,12.71063102,1.96875,7.769230769,26.30391113,3.897010928,2.974309322,0.774509503,4.975935219
Leuser_frag8,Leuser_08A_SE_SD_74,Indonesia,0.72,69,-0.71875,3.023763409,0,25.97584152,1,8759.144911,NA,1067804.218,421528.8418,11.70575822,2.09375,5.461538462,26.14343478,3.803977032,2.950551155,0.756775656,4.934031418
Leuser_main,Leuser_08B_SE_SD_30,Indonesia,0.72,109,-0.8828125,2.626626902,0,25.97584152,1,8759.144911,NA,1063201.552,420942.405,12.10315293,2.125,7.7,35.48193647,4.386921878,3.186575888,0.841074874,5.54681636
Leuser_main,Leuser_08B_SW_SD_26,Indonesia,0.72,119,-1.4921875,2.606387172,0,25.97584152,1,8759.144911,NA,1062360.976,420957.4533,16.78705553,2.828125,12.4,34.05552549,4.212623847,3.127118537,0.816685605,5.417340722
Leuser_main,Leuser_09A_NE_SD_09,Indonesia,0.72,77,-1.5703125,2.61153172,0,25.97584152,1,8759.144911,NA,1065564.06,419927.5529,17.46771177,2.5234375,4.45,36.37705847,4.157114802,3.074648473,0.790577599,5.4216414
Leuser_main,Leuser_09A_NW_SD_05,Indonesia,0.72,144,-5.28125,2.547437715,0,25.97584152,1,8759.144911,NA,1064554.702,419823.9714,11.93548111,2.53125,4.45,45.0221529,5.315192806,3.228279657,0.893883325,5.960683939
Leuser_main,Leuser_09C_SE_SD_08,Indonesia,0.72,386,10.390625,2.459989135,0,25.97584152,1,8759.144911,NA,1058943.092,417741.7158,8.70275451,2.21875,3,46.95557669,4.847569613,3.213324565,0.879118123,5.988103939
Leuser_main,Leuser_09C_SW_SD_11,Indonesia,0.72,478,5.2265625,2.450661842,0,25.97584152,1,8759.144911,NA,1058109.439,417720.2593,5.51877526,2.3828125,3,46.01650261,5.239942455,3.197252701,0.885610014,5.973845755
Leuser_main,Leuser_10A_NE_SD_71,Indonesia,0.72,136,-0.9765625,2.535979405,0,25.97584152,1,8759.144911,NA,1065113.97,416257.2141,11.85676362,2.4765625,9.090909091,23.05670138,3.415336917,2.826232969,0.722925392,4.71792637
Leuser_main,Leuser_10A_SE_SD_68,Indonesia,0.72,173,1.640625,2.679577875,0,25.97584152,1,8759.144911,NA,1063993.126,414802.5095,12.71063102,2.052083333,6.909090909,24.38354288,3.387671238,2.985696008,0.708394887,4.841837263
Leuser_main,Leuser_10B_NE_SD_10,Indonesia,0.72,401,5.0546875,2.497713015,0,25.97584152,1,8759.144911,NA,1059259.686,416385.3329,0,1.125,12.2,41.12486088,3.9453591,3.171353436,0.729091383,5.677737279
Leuser_main,Leuser_10B_SE_SD_14,Indonesia,0.72,311,9.1796875,2.530053415,0,25.97584152,1,8759.144911,NA,1060282.81,415256.0444,0,1.125,4.818181818,40.23796656,4.707683585,3.208631389,0.854410622,5.789954215
Leuser_main,Leuser_11A_NE_SD_20,Indonesia,0.72,257,-1.2421875,2.631016656,0,25.97584152,1,8759.144911,NA,1062345.043,413717.6888,12.71063102,2.7265625,5,43.76236756,4.406278052,3.210722047,0.84762276,5.887927768
Leuser_main,Leuser_11A_NW_SD_07,Indonesia,0.72,266,-3.4765625,2.621845771,0,25.97584152,1,8759.144911,NA,1061337.337,414291.1481,NA,NA,NA,42.01873756,4.734182629,3.222057614,0.875373979,5.88716918
Leuser_frag5,Leuser_11A_SE_SD_16,Indonesia,0.72,242,-2.5,2.610040602,0,25.97584152,1,8759.144911,NA,1063120.754,412586.9242,12.81685492,2.8828125,6.909090909,27.49782666,3.633685275,2.951283544,0.747295334,4.98604685
Leuser_main,Leuser_12A_NE_SD_72,Indonesia,0.72,209,-4.703125,2.583421917,0,25.97584152,1,8358.570219,NA,1063074.946,411049.7157,12.56584297,2.4765625,6.818181818,27.87940395,3.992198777,3.083940689,0.775891076,5.064932786
Leuser_main,Leuser_12A_NE_SD_77,Indonesia,0.72,209,-4.703125,2.583421917,0,25.97584152,1,8759.144911,NA,1062782.833,410665.1961,5.51877526,2.4765625,3.454545455,33.25151412,4.692374266,3.154882098,0.847051977,5.448609638
Leuser_main,Leuser_12A_SE_SD_44,Indonesia,0.72,169,-9.0625,2.605769496,0,25.97584152,1,8759.144911,NA,1063506.029,408965.9227,NA,NA,NA,33.30825105,4.398608819,3.084134902,0.800199252,5.328182397
Leuser_main,Leuser_12A_SE_SD_78,Indonesia,0.72,169,-9.0625,2.605769496,0,25.97584152,1,8759.144911,NA,1063365.173,409619.8496,NA,NA,NA,33.14167847,4.95261407,3.062182867,0.813943774,5.362293527
Leuser_main,Leuser_12A_SE_SD_79,Indonesia,0.72,175,10.8671875,2.367084621,0,25.97584152,1,8759.144911,NA,1062854.483,409245.1849,17.42486318,2.1875,9.090909091,45.11929471,5.305307126,3.174183619,0.86829737,5.859059609
Leuser_main,Leuser_12A_SW_SD_48,Indonesia,0.72,280,-4.78125,2.310952086,0,25.97584152,1,8759.144911,NA,1061572.979,408952.7024,16.72281365,2.9765625,13.11111111,40.18858446,4.634175825,3.193932435,0.839794421,5.714468529
Leuser_main,Leuser_12B_SE_SD_45,Indonesia,0.72,537,5.40625,2.316608675,0,25.97584152,1,8759.144911,NA,1060569.176,409035.7782,15.81874643,2.6765625,13.2,41.57440751,4.898322312,3.211483438,0.846855639,5.759969928
Leuser_main,Leuser_12B_SW_SD_46,Indonesia,0.72,573,-1.8359375,2.385119599,0,25.97584152,1,8759.144911,NA,1057959.192,409084.2573,0,1.96875,5.8,40.80969689,4.395072415,3.227605539,0.851310271,5.784367594
Leuser_main,Leuser_13A_NE_SD_42,Indonesia,0.72,160,-7.1015625,2.562575129,0,25.97584152,1,8759.144911,NA,1064073.89,408113.5657,15.61834094,2.96875,14.2,31.28094349,4.278621112,3.062667545,0.744976952,5.234876378
Leuser_main,Leuser_13A_NW_SD_43,Indonesia,0.72,189,11.390625,2.294028165,0,25.97584152,1,8759.144911,NA,1062721.099,408195.7572,33.55859702,3.190625,17,53.98267336,5.279453895,3.251543087,0.899067059,6.178516368
Leuser_main,Leuser_13A_SE_SD_39,Indonesia,0.72,183,5.9921875,2.298385252,0,25.97584152,1,8759.144911,NA,1063954.885,406886.6474,12.76093749,2.9265625,14.75,48.31252085,5.411038106,3.258074785,0.879294702,6.062347657
Leuser_main,Leuser_13A_SW_SD_40,Indonesia,0.72,460,17.6953125,2.381328271,0,24.75046921,1,8759.144911,NA,1062385.497,406036.6026,2.389421672,2.543229167,5.9,44.63434286,4.528594718,3.166266184,0.813439364,5.725659946
Leuser_main,Leuser_13C_NE_SD_51,Indonesia,0.72,622,7.125,2.425103005,0,25.97584152,1,8759.144911,NA,1057879.804,408138.4071,12.8079365,2.21875,8.025,34.72202435,4.282822846,3.178875228,0.860251452,5.649091188
Leuser_main,Leuser_13C_SE_SD_52,Indonesia,0.72,608,18.8984375,2.302571964,0,24.75046921,1,8759.144911,NA,1057993.012,406442.4237,12.49285237,2.475,3.45,44.72504272,4.834027696,3.238205568,0.88821808,5.954832484
Leuser_main,Leuser_14A_NE_SD_67,Indonesia,0.72,177,-9.8984375,2.625253371,0,24.75046921,1,8759.144911,NA,1064503.593,406068.5646,0,1.84375,4.923076923,32.82256855,4.266995138,2.960060241,0.762779856,5.157271432
Leuser_main,Leuser_14A_NE2_SD_70,Indonesia,0.72,163,-7.8203125,2.186288626,0,24.75046921,1,8759.144911,NA,1065791.823,404011.7465,0,1.84375,9.114583333,25.39239167,3.846856414,2.855390272,0.721399633,4.839328082
Leuser_main,Leuser_14A_NE3_SD_75,Indonesia,0.72,163,-7.8203125,2.186288626,0,24.75046921,1,8759.144911,NA,1065371.518,403809.6175,0,1.6328125,9.769230769,33.59963632,4.435788791,3.131814549,0.813432085,5.36115943
Leuser_main,Leuser_14A_NW_SD_69,Indonesia,0.72,343,-11.796875,2.463322436,0,24.75046921,1,8759.144911,NA,1063891.225,405529.1002,25.87738637,3.4203125,16.38461538,46.20737053,4.542857752,3.171017226,0.816302879,5.758188878
Leuser_main,Leuser_14B_NE_SD_41,Indonesia,0.72,564,17.7265625,2.443560674,0,24.75046921,1,8759.144911,NA,1062889.966,404754.4174,NA,NA,NA,42.04347556,4.334374144,3.155838165,0.812498806,5.652863028
Leuser_main,Leuser_14B_SE_SD_47,Indonesia,0.72,637,16.375,2.37473073,0,24.75046921,1,8759.144911,NA,1062285.411,403417.161,NA,NA,NA,41.59595912,4.339624731,3.202001697,0.839672399,5.766891453
Leuser_main,Leuser_14C_NE_SD_50,Indonesia,0.72,610,-24.5078125,2.444303879,0,24.75046921,1,8759.144911,NA,1058500.024,405289.0295,11.32141216,2.6765625,5.777777778,43.21787471,5.03092612,3.253614726,0.894338906,5.886363449
Leuser_main,Leuser_15A_NE_SD_37,Indonesia,0.72,151,10.109375,2.255797289,0,24.75046921,1,8759.144911,NA,1066607.249,401769.0967,38.39412388,3.6484375,15.33333333,32.03244094,4.207951795,3.090382253,0.791245799,5.287569292
Leuser_main,Leuser_15A_SE_SD_38,Indonesia,0.72,201,-12.3984375,2.357329991,0,24.75046921,1,8759.144911,NA,1066574.483,400854.4708,0,1.96875,8.125,34.12292098,4.146408423,3.046193835,0.769192477,5.287596784
Leuser_main,Leuser_15A_SW_SD_34,Indonesia,0.72,377,-5.5859375,2.299610536,0,24.75046921,1,8759.144911,NA,1064520.212,400743.0762,24.88364586,2.9609375,9.045454545,36.88048527,4.506920251,3.176387282,0.84343373,5.576016836
Leuser_main,Leuser_16B_NE_SD_31,Indonesia,0.72,338,12.9609375,2.333730674,0,24.75046921,1,8759.144911,NA,1065008.017,399644.9507,0,0,9.454545455,36.68676529,4.371357265,3.140832346,0.835115331,5.550245797
Leuser_main,Leuser_16B_NW_SD_33,Indonesia,0.72,377,-15.96875,2.334815253,0,24.75046921,1,8759.144911,NA,1063968.21,399562.578,NA,NA,NA,36.88412289,4.535781081,3.22273868,0.877395378,5.640681483
Leuser_main,Leuser_16B_SW_SD_36,Indonesia,0.72,357,3.3125,2.380256357,0,24.75046921,1,8759.144911,NA,1063210.343,398706.1024,10.40752017,2.9828125,11.45454545,41.49880215,4.564729353,3.201157388,0.875122944,5.77204631
Leuser_main,Leuser_17A_SW_SD_56,Indonesia,0.72,395,14.9375,2.449303689,0,24.75046921,1,8759.144911,NA,1066273.235,395089.8306,10.40752017,2.9828125,7.952380952,36.88084693,4.59058823,3.230147444,0.870263655,5.646368129
Leuser_main,Leuser_17C_NE_SD_32,Indonesia,0.72,602,3.125,2.359748254,0,24.75046921,1,8759.144911,NA,1062579.925,396372.2417,0,1.125,6.727272727,40.68997102,4.623416947,3.177942879,0.841284757,5.720713108
Leuser_main,Leuser_18B_SE_SD_61,Indonesia,0.72,462,4.4453125,2.470984575,0,24.75046921,1,8759.144911,NA,1065818.237,392267.4522,0,1.96875,8.8125,40.08720442,4.546127109,3.149739701,0.847046635,5.633589415
Leuser_main,Leuser_19A_NE_SD_57,Indonesia,0.72,204,-3.28125,2.243238813,0,24.75046921,1,8759.144911,NA,1069217.647,390945.5352,18.58281793,2.4484375,17.11111111,28.75090302,3.8569717,3.066541065,0.772386311,5.149724898
Leuser_main,Leuser_19A_SW_SD_60,Indonesia,0.72,415,-0.34375,2.342256135,0,24.75046921,1,8759.144911,NA,1067747.667,389565.7746,16.18736057,2.6171875,9.178571429,39.29822441,4.451887181,3.155255082,0.832417679,5.613800441
Leuser_frag3,Leuser_Frag1_SeiLepan,Indonesia,0.72,177,-2.4453125,2.348223907,0,25.97584152,0,8358.570219,0.475588848,1063750.963,411363.1999,0,1.96875,5.928571429,26.0490543,3.723209205,2.994333577,0.736286326,5.051375324
Leuser_frag1,Leuser_Frag2_Tangk_01,Indonesia,0.72,152,0.140625,2.600618391,0,25.97584152,0,8358.570219,1.258128132,1065775.235,407717.1008,0,1.84375,16.33333333,14.83742958,2.069308257,2.573629054,0.573495315,4.204371773
Leuser_frag2,Leuser_Frag2_Tangk_02,Indonesia,0.72,150,-3.734375,2.21486987,0,25.97584152,0,8358.570219,0.613368722,1065085.058,408118.2193,12.71063102,1.954861111,3.4375,16.93830893,2.545345576,2.695754924,0.592353569,4.26158527
Leuser_frag7,Leuser_Frag3_ArasN_02,Indonesia,0.72,52,-0.796875,3.244705617,0,26.66757011,0,8759.144911,0.559962908,1065619.046,440782.3595,15.73959482,2.96875,5.909090909,23.50800575,3.230481251,2.801854996,0.672856495,4.676865268
Lambir2017,LM01-CAM45,Malaysia,0.81,130,-2.953125,2.434834869,0,26.88570213,1,64.50550669,NA,2882274.873,495008.0845,NA,NA,NA,31.63634021,4.195688223,2.947882602,0.74607715,5.114867065
Lambir2017,LM03-CAM13,Malaysia,0.81,234,-5.2109375,2.517634818,0,26.88570213,1,64.50550669,NA,2882743.22,496457.9592,8.591699871,2.052083333,4,47.51735032,5.83404334,3.256237055,0.895328208,6.132757428
Lambir2017,LM05-CAM44,Malaysia,0.81,259,11.828125,2.898101714,0,26.88570213,1,64.50550669,NA,2883349.938,496366.0179,12.35766813,2.6015625,3.45,45.30147964,5.586264634,3.266141248,0.913245433,6.097630697
Lambir2017,LM06-CAM42,Malaysia,0.81,198,-1.8359375,2.683248271,0,26.88570213,1,64.50550669,NA,2883338.4,495887.1501,12.049703,2.4765625,4.9,43.09820449,5.51354498,3.285172428,0.919269483,6.062677018
Lambir2017,LM07-CAM06,Malaysia,0.81,163,2.8125,2.985367206,0,26.88570213,1,64.50550669,NA,2883094.145,495309.3724,NA,NA,NA,40.7047101,5.004477366,3.231787034,0.884404861,5.828787586
Lambir2017,LM08-CAM40,Malaysia,0.81,163,2.8125,2.985367206,0,26.88570213,1,64.50550669,NA,2882758.272,495072.5461,12.87429094,2.34375,3.45,40.68065156,4.880517256,3.153600992,0.84624534,5.721187659
Lambir2017,LM0-CAM43,Malaysia,0.81,163,2.8125,2.985367206,0,26.88570213,0,64.50550669,0.068100386,2883362.306,494779.1149,12.22142365,2.06875,3,39.97816317,5.117136867,3.159575202,0.862757032,5.721604567
Lambir2017,LM101-CAM16,Malaysia,0.81,188,-2.1640625,3.14612512,0,26.88570213,1,64.50550669,NA,2883880.119,494974.8427,12.68833233,2.809895833,5.9,41.59222214,5.79932407,3.261202298,0.928911009,5.964097844
Lambir2017,LM10-CAM38,Malaysia,0.81,213,-1.7265625,3.079787441,0,26.89378738,1,64.50550669,NA,2884450.242,496824.5519,8.591699871,1.927083333,3,38.29294483,5.331810301,3.2689274,0.918882772,5.916249679
Lambir2017,LM13-CAM48,Malaysia,0.81,188,-2.1640625,3.14612512,0,26.88570213,1,64.50550669,NA,2883700.396,495361.8924,0,1.84375,6.7,45.38191646,5.617994222,3.288184807,0.926988019,6.148709726
Lambir2017,LM14-CAM49,Malaysia,0.81,188,-2.1640625,3.14612512,0,26.88570213,1,64.50550669,NA,2884323.672,494849.8524,0,1.125,4.8,43.02210676,5.701525324,3.265361815,0.922998639,5.969733407
Lambir2017,LM15-CAM100,Malaysia,0.81,213,-1.7265625,3.079787441,0,26.89378738,1,64.50550669,NA,2885109.822,497223.3644,8.591699871,1.927083333,5.222222222,47.22068435,4.968687308,3.23953925,0.893072723,6.137913714
Lambir2017,LM16-CAM23,Malaysia,0.81,213,-1.7265625,3.079787441,0,26.89378738,1,64.50550669,NA,2885141.866,496718.4258,1.098474073,2.052083333,5,45.65445589,4.980382166,3.249612979,0.878966772,5.95574271
Lambir2017,LM17-CAM97,Malaysia,0.81,213,-1.7265625,3.079787441,0,26.89378738,1,64.50550669,NA,2884903.559,496522.1873,0,1.125,9.333333333,39.9081388,5.500248135,3.258846484,0.91161316,5.861257707
Lambir2017,LM18-CAM47,Malaysia,0.81,222,2.2734375,2.758892774,0,26.88570213,1,64.50550669,NA,2884312.89,495743.9072,NA,NA,NA,41.79503749,5.422271346,3.259646647,0.920122405,5.984250333
Lambir2017,LM198_CAM35,Malaysia,0.81,146,-1.5390625,3.139898409,0,26.89378738,0,64.50550669,0.265171394,2884998.498,493855.8966,0.614736623,2.684895833,6.888888889,49.68163271,4.798109715,3.175897272,0.831530479,5.725735191
Lambir2017,LM199-CAM73,Malaysia,0.81,146,-1.5390625,3.139898409,0,26.89378738,0,64.50550669,0.207955203,2884479.772,494286.8053,8.934302507,2.4765625,5.777777778,31.56241337,5.421773512,3.216282544,0.905261066,5.520867441
Lambir2017,LM19-CAM63,Malaysia,0.81,150,-3.1015625,2.586016509,0,26.89378738,0,64.50550669,0.089712574,2886137.348,495195.6421,0,1.208333333,3,38.97478314,4.23799412,3.171133612,0.811611683,5.639635177
Lambir2017,LM201-CAM41,Malaysia,0.81,164,-5.8828125,2.520154927,0,26.88570213,1,64.50550669,NA,2882268.3,496091.6645,0,1.125,3,38.74100115,4.956721356,3.134842103,0.828469228,5.607147078
Lambir2017,LM201-CAM68,Malaysia,0.81,179,-2.0859375,3.812862949,0,26.89378738,0,64.50550669,0.565020183,2887347.575,495644.2562,14.69161221,3.249739583,15.11111111,30.71910978,3.562353111,2.966084212,0.719017208,5.065734668
Lambir2017,LM21-CAM95,Malaysia,0.81,196,-7.40625,2.83530289,0,26.89378738,1,64.50550669,NA,2885147.482,495671.3651,8.903600601,2.052083333,3.444444444,42.63260083,5.226303015,3.245568433,0.897650242,5.905896894
