station,lat,long,country,elev,slope,TPI,access,access_log10,Hansen_recentloss,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,PA,PA_size_km2,dist_to_PA,PA_year,utm_east,utm_north,asymptPD,SR.mean,maxFRic,rh_95_a0.pred,pavd_0_5.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
L11924843,17.9581906,104.7574107,Laos,176,1.499716401,-2.0859375,12624.08594,4.101199942,0,23.4656868,9.943359375,0.51395905,0.008542541,31.43330002,12.08670044,19.34659958,25.47851181,19.74406242,26.02259636,19.67483139,2677.001221,159.0440063,0.686551988,1.044244409,1719.266235,24.19664764,1005.171814,27.17170715,161.2465973,197.2200012,120.3619995,0.127899408,133.6573029,163.8150787,162.3561554,165.254303,1.062155724,2.404690027,0.190439001,0.712713063,2.132517338,0.249668151,1.448254585,0.263503373,1,2377.368602,NA,1993,1752135.639,2025572.214,2.327409025,86.05777778,257.6131217,26.94879748,0.108497882,3.10368088,3.109110393,0.710485315,5.111754899
L11046665,18.0365179,102.374721,Laos,197,2.575048685,-2.6640625,9785.21582,3.990570409,0,25.07143974,10.70505619,0.527685761,0.00776423,33.49349976,13.20670033,20.28680038,26.72133827,21.54925346,27.27793884,21.51079178,1739,80.67829895,0.531799018,0.899575174,963.2453003,20.03846741,668.0543213,20.03846741,162.9190826,204.7879944,123.3740005,0.145257488,133.5353851,164.458313,166.0523071,166.5190735,0.853829324,1.612995982,0.174742997,0.639494419,1.534074783,0.208325535,1.14259994,0.235683456,1,680.8526769,NA,1993,1495846.124,2019612.325,4.097602479,157.5516304,224.6493149,7.026639492,0.058332926,1.185870833,2.09506986,0.311297073,2.902561443
L10769575,17.453511,104.9139084,Laos,215,10.83362484,-3.234375,40535.14844,4.607831768,0,25.18868065,10.17607117,0.511188269,0.007981186,33.46670151,13.56000042,19.90670013,26.87913132,21.68113136,27.67034912,21.62343788,2459.001221,134.8659973,0.94569999,1.02373755,1554.535522,24.08656693,805.5223999,28.20493507,162.4274292,201.3099976,118.6090012,0.137557715,132.1059265,167.752533,166.1600037,169.3871613,0.994239628,2.160269976,0.177706003,0.722712278,1.998561025,0.227307618,1.227396131,0.232459843,0,2377.368602,2.944958358,1993,1772646.289,1969825.827,2.269965332,75.878125,274.2715135,26.13797912,0.107569697,3.276877477,2.888206983,0.7246802,5.116313422
L10928961,18.0299903,102.4538441,Laos,233,2.09444952,0.2578125,10347.91504,4.014852854,0,25.07143974,10.70505619,0.527685761,0.00776423,33.49349976,13.20670033,20.28680038,26.72133827,21.54925346,27.27793884,21.51079178,1739,80.67829895,0.531799018,0.899575174,963.2453003,20.03846741,668.0543213,20.03846741,162.9190826,204.7879944,123.3740005,0.145257488,133.5353851,164.458313,166.0523071,166.5190735,0.853829324,1.612995982,0.174742997,0.639494419,1.534074783,0.208325535,1.14259994,0.235683456,0,680.8526769,0.660252072,1993,1504350.878,2019316.818,3.590102523,78.55555556,249.2474805,4.237409042,0.04561399,0.503496524,1.893446137,0.172654108,1.812754136
L10963619,17.9660779,102.6515966,Laos,167,0.573960483,-0.3671875,11258.9873,4.051499329,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,23.63149532,1993,1525896.414,2013266.315,2.448860429,115.8895238,249.5185734,3.361087738,0.024047899,0.235040984,1.625609448,0.077764473,2.629708462
L10359433,16.618046,104.844263,Laos,185,0.966033757,2.5234375,7928.624023,3.899197824,0,26.37015724,10.83824635,0.513982475,0.007897089,35.29349899,14.20670033,21.08679962,27.72375298,22.86221886,28.85195732,22.80068016,1461.999756,71.44920349,0.488440007,0.907007337,823.2918701,14.14236641,462.9714966,17.11879921,161.9237366,203.6900024,115.336998,0.151145011,129.5429993,170.6672363,169.8543091,172.6556854,0.762035489,1.497928977,0.150349006,0.654854417,1.401090264,0.187273994,0.85158354,0.199026465,0,50.34680849,17.80231065,1988,1770900.629,1875260.294,2.06805881,69.1,152.5123645,22.63266382,0.143092637,2.837367068,2.900354894,0.658388402,4.840598539
L13729745,20.4098942,104.05019,Laos,968,3.533054352,-5.8046875,20734.07227,4.316684608,0,19.11981392,9.414323807,0.498980969,0.011112043,26.68709946,7.820000172,18.86709976,22.4024353,14.70680618,22.55776978,14.41591072,1381,65.72190094,0.962866008,0.822220445,744.0545044,36.96042633,691.7550049,40.48329544,148.6547699,178.4830017,127.276001,0.103209183,145.5801544,130.8929291,148.9468536,133.1038513,0.880248129,1.484783053,0.286002994,0.478406668,1.400270462,0.344460934,1.349475265,0.363686293,0,4817.660657,24.30632718,2019,1658358.313,2296136.561,2.193473796,89.8287037,207.8040066,7.797954923,0.112988754,2.26451922,2.309084994,0.417612188,3.67908771
L12871808,19.8229136,102.1072226,Laos,548,10.23144054,-5.34375,27167.58984,4.434051112,0,22.86752319,12.00150394,0.568886042,0.008741727,31.8932991,10.79679966,21.0965004,25.00880432,19.00728416,25.42120743,19.00728416,1477.000122,77.0007019,2.809250116,0.837555945,814.9647827,50.70338058,553.4365845,50.70338058,153.9490356,196.9669952,122.262001,0.144864097,129.4882355,150.2015381,156.555542,150.2015381,0.838447332,1.577007055,0.282472014,0.527825356,1.42010808,0.310186148,1.086081386,0.362452298,0,879.7747269,83.42019091,2012,1456848.263,2217826.995,2.414427101,110.75,244.7460141,23.65098156,0.139308954,3.901740734,3.026409843,0.744341291,4.900247528
L3554262,6.3665672,99.8181725,Malaysia,354,16.74875259,9.46875,NA,NA,0,26.58503151,9.160357475,0.75766176,0.00145312,33.09999847,21.00970078,12.09029961,26.22358894,26.58175087,27.24103928,26.19274521,2526.999756,85.28780365,8.495109558,0.530875027,1014.793213,160.3896179,484.0527039,917.9592896,148.6065979,182.5700073,123.4899979,0.130764648,129.0716095,164.7693024,171.4560699,125.6402283,1.167278886,1.667760968,0.385780007,0.356854409,1.58820641,0.534334183,0.917577147,1.517355442,0,0.603032237,16.9301732,2010,1255797.513,708730.5039,2.515316829,97.88049451,207.5674664,34.00936002,0.142524936,4.628798214,3.190145541,0.888357354,5.595359587
L3547703,5.3965796,100.4496184,Malaysia,35,0.124136224,-0.109375,24669.37695,4.392158181,0,27.47807693,9.83529377,0.849995196,0.001215796,33.40000153,21.82900047,11.5710001,27.07737732,27.45068169,27.97086143,27.0568428,2460,87.05460358,22.91340065,0.354245722,924.956604,364.9504089,600.7719727,906.9517822,152.7683258,183.0399933,126.6200027,0.119000047,130.2262268,167.4114685,169.1791534,129.5793152,1.221273184,1.66307199,0.865800977,0.166314706,1.50013721,0.969316721,1.211165309,1.486511588,0,2.481081468,4.601657834,1989,1327615.331,601583.745,3.829074371,182.0909091,232.6031589,3.787986746,0.025512594,0.203958577,1.680062792,0.093933193,2.67059091
L3409581,1.880685,102.7566574,Malaysia,6,0.167128921,-0.1328125,12021.91113,4.079973513,0,26.92436218,10.399333,0.929615796,0.000853988,32.59999847,21.41329956,11.18669987,26.72826576,26.81358528,27.28307343,26.59753799,2286,53.85969925,28.35779953,0.139529839,657.7250977,472.2912903,599.9086914,578.8826294,148.4719238,174.8399963,115.2699966,0.116100736,126.300766,156.3777618,166.212616,129.5100708,1.197905183,1.315343022,1.025516272,0.056915428,1.277327776,1.115204573,1.212238431,1.215148211,0,6.34654875,19.74152631,2007,1590397.704,210942.4341,5.281462311,176.2222222,235.1539066,11.18205606,0.115621313,1.716503385,2.441300035,0.510688774,3.92150792
L3348821,5.425203,100.577637,Malaysia,61,0.95898664,-0.8046875,27409.98242,4.437908757,0,27.03678703,10.30136585,0.834666073,0.001230571,33.20000076,20.85810089,12.34189987,26.67440796,26.9432354,27.51661491,26.60866165,2753,92.98870087,27.4878006,0.320011944,983.4282227,436.3373108,712.6834717,708.4846191,153.1481018,183.2700043,127.3399963,0.118546166,129.9968414,167.6907654,169.5823059,139.151001,1.281244993,1.718109965,0.97814101,0.149426639,1.541105032,1.055352688,1.291094184,1.310977817,0,2.481081468,10.58866591,1989,1341879.288,604952.7875,3.897171016,100.0416667,233.9679004,3.607661427,0.040738143,0.454471202,1.715107039,0.110102694,2.738856141
L3346656,5.1598898,100.5478406,Malaysia,68,2.175994873,-2.265625,6775.188477,3.830921381,0,27.43308258,9.730019569,0.864767611,0.001178595,33,21.74839973,11.25160027,27.09041977,27.61871147,27.89986992,27.0020504,2635,83.85630035,31.55400085,0.284990728,911.4213257,476.7156982,686.7694702,761.1889038,154.6052246,183.6799927,128.6000061,0.114280432,131.7050018,154.0388489,170.8778534,139.9861603,1.269117475,1.631662011,1.07027483,0.125495434,1.489486098,1.124188542,1.285497904,1.358763337,0,2.933062985,20.36113536,2007,1338911.401,575329.774,4.397761108,266.7876588,305.3764218,22.97455032,0.123133429,3.288328633,2.976790869,0.750077496,4.947198563
L1777142,4.93272,100.45933,Malaysia,1,0.203287542,-0.0625,1259.621338,3.100240009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40.92922172,34.05682815,2007,1329309.803,549889.1233,4.837496556,160.7809524,206.1162668,8.990867017,0.14596801,2.689443141,2.207312045,0.56446844,3.816651254
L3493984,5.3936418,100.4286647,Malaysia,35,0.103723548,0.046875,32454.80859,4.511279052,0,27.47807693,9.83529377,0.849995196,0.001215796,33.40000153,21.82900047,11.5710001,27.07737732,27.45068169,27.97086143,27.0568428,2460,87.05460358,22.91340065,0.354245722,924.956604,364.9504089,600.7719727,906.9517822,152.7683258,183.0399933,126.6200027,0.119000047,130.2262268,167.4114685,169.1791534,129.5793152,1.221273184,1.66307199,0.865800977,0.166314706,1.50013721,0.969316721,1.211165309,1.486511588,0,2.481081468,6.520918532,1989,1325278.506,601227.5339,3.845125979,223.5,200.8671709,2.906644009,0.022104325,0.217894622,1.550540344,0.078709328,2.604361432
L2983417,5.3248431,115.6728823,Malaysia,99,0.884202123,0.0390625,698.7107544,2.844297428,0,26.48071671,6.660027027,0.866029561,0.001068102,30.5,22.80970001,7.690299988,26.34534645,26.25419235,26.93359184,26.08968925,2825.000244,69.83580017,33.65739822,0.180028439,856.2905273,560.5523071,748.7833862,603.0311279,158.2824554,182.7100067,146,0.075946689,147.1662292,166.2443848,170.9873047,153.1817627,1.369387031,1.529121041,1.185544968,0.070885405,1.493111014,1.269048333,1.387369037,1.310330987,1,36.79968394,NA,1992,3079581.342,637918.6807,5.455115496,236.9293617,301.8494499,12.61005447,0.117909429,1.994572295,2.390237592,0.459347661,3.789177677
L3068694,5.5042902,118.2707405,Malaysia,69,0.632955372,1.4609375,867.8890381,2.938464203,0,26.97856903,7.925529003,0.853988826,0.001456945,31.9871006,22.7064991,9.280599594,26.40901566,27.33553505,27.46922302,26.34709167,2759,85.2888031,30.73180008,0.304253042,1003.613281,475.384613,491.8869019,969.1466064,157.2684021,184.4219971,138.9620056,0.084149905,142.4522247,175.2695313,167.7559204,146.8948517,1.334180117,1.700798988,1.097710609,0.138217181,1.611825824,1.15348649,1.158569336,1.585911274,0,272.6286725,0.051053237,2005,3393318.198,672835.2087,4.948134796,213.8722084,300.0845523,18.8621028,0.11643061,3.397981462,2.821688973,0.729216144,4.579276208
L3601716,4.4414461,114.049437,Malaysia,1,0.134514377,0.1328125,2242.499023,3.350732263,0,27.19826126,7.31127882,0.881907642,0.001078001,31.5,23.20969963,8.290300369,26.98046112,27.15636444,27.6094265,26.74847603,2885,79.12830353,35.9673996,0.250196725,983.6445923,519.7028809,613.7827759,749.1848755,154.3082123,174.4060059,141.8710022,0.067777999,143.0024567,167.827301,163.0163879,150.6088409,1.376074195,1.631595016,1.188933969,0.108014628,1.597553372,1.22626996,1.276390195,1.418328762,0,64.50550669,21.78599136,1975,2889356.088,526129.7668,NA,NA,NA,4.389333293,0.10314409,0.245059339,1.70587565,0.091042165,1.762425215
L3220838,5.400402,100.782324,Malaysia,177,9.134020805,-2.078125,6834.482422,3.834705631,0,26.21172905,10.16846561,0.830628037,0.001298999,32.40000153,20.15810013,12.24190044,25.852808,26.10495758,26.73326874,25.77535057,2859.999756,94.46620178,27.18569946,0.315134197,1004.548584,444.5246887,754.5059814,731.6887817,153.485611,183.4799957,127.9199982,0.118112653,130.3373871,167.8107758,172.103302,139.450531,1.311095357,1.738162994,0.995940983,0.146126121,1.563554406,1.078070879,1.32724607,1.338778138,0,286.1988198,15.72937292,2007,1364793.058,602477.8114,4.039443434,177.8947368,454.1697203,31.27816435,0.133357503,4.233218117,3.134319441,0.834051742,5.471902589
L10816435,4.5246717,102.4215262,Malaysia,115,1.659744501,-0.484375,2643.306152,3.422147467,0,24.92457199,9.261171341,0.845892668,0.001948992,30.58709908,19.63870049,10.94839954,24.64772987,24.83621597,25.55469704,24.05148506,2631.000244,82.72290039,25.58679962,0.302488118,947.2437744,448.0455933,578.1948242,702.5413208,146.3296967,179.0099945,110.3600006,0.140662238,119.4343872,172.0912323,161.0153046,143.8776093,1.296940684,1.659351945,1.05406189,0.130077749,1.547442317,1.132019281,1.214869022,1.35760355,1,2646.036331,NA,1939,1549848.681,506978.9916,6.637923456,333.9345533,364.3632091,38.15426718,0.099774164,4.401745843,3.231310669,0.866271886,5.831939882
L2522100,3.3349336,101.2349796,Malaysia,0,0.95429033,0.2890625,20714.05469,4.316265118,0,27.17131996,9.672115326,0.897785783,0.000982891,32.59999847,21.82670021,10.77330017,26.82367325,27.42238045,27.54798889,26.77429199,2092.000244,63.2507019,22.33209991,0.286415249,731.7398071,336.1003113,438.7901001,695.7023926,154.662262,180.9100037,124.1100006,0.10566584,132.7479248,158.3540039,165.4873047,136.5448456,1.167585492,1.432114005,0.959173024,0.112214282,1.352555633,1.006548047,1.093973756,1.320950747,0,0.418284337,1.114502914,1922,1417971.348,372472.3613,3.341182118,116.75,235.1615075,12.65982724,0.132553979,2.460891209,2.535747102,0.599303457,4.088098229
L4728750,5.331115,100.410192,Malaysia,71,12.062253,11.703125,24783.66211,4.394165479,0,27.42439461,9.394473076,0.84931004,0.001211185,33,21.93869972,11.06130028,27.05329323,27.32661247,27.91029549,26.99172783,2398,82.06919861,26.75909996,0.319279015,873.1162109,410.1337891,596.8743896,713.4780884,153.4434357,183.2899933,127.2699966,0.117193848,130.5160828,167.4980011,169.8919983,136.5409241,1.229138017,1.620362043,0.999157012,0.134821266,1.467611194,1.05633533,1.220696926,1.331697345,0,2.481081468,8.589336079,1989,1323299.63,594233.0036,4.957033968,137.8263889,256.4578674,16.23401311,0.110783381,2.434534109,2.686727956,0.591082555,4.290413262
L3354981,5.4140641,100.1933599,Malaysia,0,5.354969501,-5.40625,NA,NA,0,26.58137512,8.910245895,0.842130542,0.001232879,32.20000076,21.61940002,10.58059978,26.18710709,26.65223503,27.09846878,26.16194534,2661.999756,94.31150055,19.71139908,0.405723453,1034.623657,320.5108948,593.4995728,971.527771,152.8596344,183.0500031,126.6200027,0.118449882,131.5062256,167.4644623,173.2182312,129.7483826,1.278966308,1.753898025,0.836769998,0.194064602,1.60373354,0.943497002,1.206869125,1.55575633,0,2.481081468,32.51660695,1989,1298971.786,603185.7579,3.284279668,135.6988636,228.389905,9.269889299,0.082844866,1.685671871,2.44423476,0.442243985,3.788582635
L5720963,4.439467,115.537633,Malaysia,1570,17.91348267,-12.296875,186.8096008,2.271399192,0,19.63174248,7.116113663,0.881438017,0.00086802,23.77330017,15.69999981,8.073300362,19.69581985,19.73989296,19.91276169,19.29361153,2476.000244,61.40539932,38.05749893,0.11817497,685.3961182,534.9703979,626.2401733,594.1723022,156.2524567,177.7830048,143.9869995,0.066656806,167.2383118,159.8220825,146.2906952,153.0812378,1.32698524,1.462721944,1.233008981,0.041921396,1.374663949,1.262061357,1.336147428,1.308041334,0,92.07485489,8.533523875,1984,3067107.86,531403.2663,5.129149807,148.5777778,363.2002406,31.91759542,0.129136822,4.878101624,3.212925431,0.898496007,5.543842598
L3085676,2.506612,103.7564278,Malaysia,61,1.822621465,0.3046875,969.1072998,2.986371865,0,26.57273102,8.217313766,0.800892115,0.001846616,32.26670074,22.00650024,10.26019955,25.85589218,27.2975769,27.30779266,25.81656075,2981,149.8139954,32.542099,0.569106102,1405.150269,439.7875061,441.694397,1374.015747,143.2983398,173.4700012,105.2099991,0.140779272,121.4417725,157.4279175,159.059845,128.8299255,1.377680421,2.352610111,1.09951067,0.253982544,1.922315598,1.115744233,1.117494941,1.900934696,1,41.15764605,NA,2008,1702890.975,282040.5965,3.205797828,138.5494505,369.3745743,31.6553381,0.126011302,5.19317254,3.249953627,0.893939048,5.579905553
L6523399,6.0165013,116.5365314,Malaysia,2189,11.7307539,10.46875,2186.852051,3.339819402,0,17.34393311,7.50603056,0.858096898,0.001127383,21.76670074,13.01939964,8.747300148,17.3469429,17.4923687,17.69558525,16.89301491,2126,53.30250168,26.02709961,0.185425252,611.6644287,382.2453918,547.9567871,561.5609741,156.3811188,185.5149994,143.1150055,0.087615021,144.5268402,168.9940796,145.9159241,148.882309,1.260821462,1.380938053,1.107761025,0.063548699,1.326990962,1.137613535,1.273954749,1.291119576,1,841.9909418,NA,1964,3179928.072,725330.7987,3.128352121,83.83984375,237.7705969,24.61390354,0.131251919,3.433901778,2.977525288,0.752854442,4.889743705
L4180514,2.1670828,102.5039434,Malaysia,8,0.096588716,-0.125,13372.15039,4.126201252,0,26.94524765,10.03996563,0.905292511,0.001100716,32.69029999,21.60000038,11.09029961,26.7609272,26.71853828,27.42668915,26.57444191,2047,50.04169846,25.13619995,0.162259668,603.6677246,428.384491,555.0338135,509.3266907,147.6329193,175.3099976,113.5899963,0.121129572,123.3546143,152.4657745,166.1881561,131.873764,1.15918076,1.294173956,0.996478975,0.061001658,1.245302439,1.088969111,1.181894183,1.168868184,0,86.83920821,17.65079295,2005,1561698.56,242882.0525,3.935656277,108.6363636,219.6335906,9.223696789,0.09150083,1.992179681,2.295470626,0.470404094,3.808596165
L4479001,2.8872749,101.282554,Malaysia,0,0.330701411,0.2109375,NA,NA,0,26.70067596,8.912186623,0.865260839,0.001017125,31.89999962,21.60000038,10.30000019,26.46321487,26.93920708,27.11772346,26.30719948,2085.999756,59.05970001,25.19269943,0.243369117,703.4960938,376.0382996,456.1907959,574.4332275,154.6405334,180.3500061,124.4899979,0.10411448,132.881073,159.0763092,166.9042358,148.3153839,1.186523199,1.402995944,1.032395124,0.091307446,1.345523477,1.070416808,1.13058269,1.230936527,0,11.31168556,36.68977524,1999,1423706.771,322514.2908,3.584430437,87.66666667,202.6004248,8.235148026,0.079552154,1.115643789,2.223218381,0.366099221,3.433995037
L4028252,6.6976198,100.1915467,Malaysia,300,10.31577301,4.7734375,48925.11719,4.689531875,0,26.2167778,8.924330711,0.753616869,0.001964787,32.47100067,20.62899971,11.84200001,25.83037376,26.07128143,27.02623367,25.46935844,1958,66.19750214,7.585130215,0.445451945,774.8513794,191.8266144,463.327301,510.0682983,145.9744568,180,120.0970001,0.135721937,122.8179245,172.0966949,159.622467,139.5884552,1.081114888,1.494492054,0.452277988,0.277874351,1.410721302,0.625298619,0.989651918,1.177965999,1,53.02808677,NA,2008,1296865.689,746177.8508,5.7946255,248.5016447,353.3721276,25.48121684,0.167816284,4.485667609,3.105816119,0.843383566,5.169257815
L2534127,3.15491,101.70335,Malaysia,61,2.586880922,0.375,26594.07227,4.424784845,0,26.84200859,9.411780357,0.865769565,0.001140424,32.40000153,21.52899933,10.87100029,26.55488014,26.89943504,27.32059669,26.42721176,2428,64.86889648,30.01049995,0.24381879,773.34552,428.115387,680.1500244,667.3361206,150.3703918,178.1399994,118.4499969,0.1160772,126.7685394,151.9117737,167.3603821,136.7714691,1.241308928,1.452075005,1.066013098,0.097796947,1.389214158,1.099681854,1.288198709,1.300231814,0,0.104546749,0.032342321,1934,1470749.776,352797.5625,2.523713114,53.76239669,135.8201927,7.503084454,0.053570337,0.878983162,1.960558962,0.279844168,3.427766125
