"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L4955523",0,0,0,0,"0",0,0,0,10
"L1437433",0,0,0,0,"0",0,0,0,10
"L2041802",0,0,0,0,"0",0,0,0,10
"L4342866",0,0,0,0,"0",0,0,0,10
"L4046344",0,0,0,0,"0",0,0,0,10
"L4190260",0,0,0,0,"0",0,0,0,10
"L1834571",0,0,0,0,"0",0,0,0,10
"L5059188",0,0,0,0,"0",0,0,0,10
"L3765606",0,0,0,0,"0",0,0,0,10
"L6818652",0,0,0,0,"0",0,0,0,10
"L6651966",0,0,0,0,"0",0,0,0,10
"L7016655",0,0,0,0,"0",0,0,0,10
"L920987",1,264.203485981163,0,0,"0",0,0,0,10
"L4943439",1,60648.9246116448,0,0,"0.962179901934208",0.962179901934208,0,0,10
"L4129597",1,142.1742005,0,0,"0",0,0,0,10
"L7773832",0,0,0,0,"0",0,0,0,10
"L1267663",1,60648.9246116448,0,0,"0",0,0,0,10
"L3519306",1,60648.9246116448,0,0,"0",0,0,0,10
"L7115394",0,0,0,0,"0",0,0,0,10
"L12032467",0,0,0,0,"0",0,0,0,10
"L12919659",0,0,0,0,"0",0,0,0,10
"L11328103",0,0,0,0,"0",0,0,0,10
"L11949896",0,0,0,0,"0",0,0,0,10
"L12486656",0,0,0,0,"0",0,0,0,10
"L12944164",0,0,0,0,"0",0,0,0,10
"L3338404",1,77.36406,0,0,"0",0,0,0,10
"L3734044",1,60648.9246116448,0,0,"0",0,0,0,10
"L1702135",0,0,0,0,"0",0,0,0,10
"L2129865",0,0,0,0,"0",0,0,0,10
"L3594509",0,0,0,0,"0",0,0,0,10
"L10997855",0,0,0,0,"0",0,0,0,10
"L10957210",0,0,0,0,"0",0,0,0,10
"L9897268",0,0,0,0,"0",0,0,0,10
"L1865901",0,0,0,0,"0",0,0,0,10
"L971362",0,0,0,0,"0",0,0,0,10
"L4429394",1,3431.65476827761,0,0,"0",0,0,0,10
"L1834606",1,60648.9246116448,0,0,"0",0,0,0,10
"L3846512",0,0,0,0,"0",0,0,0,10
"L14101393",0,0,0,0,"0",0,0,0,10
"L14087870",0,0,0,0,"0",0,0,0,10
"L12842580",0,0,0,0,"0",0,0,0,10
"L3491985",1,60648.9246116448,0,0,"0",0,0,0,10
"L2041803",1,60648.9246116448,0,0,"0",0,0,0,10
"L2114198",0,0,0,0,"0",0,0,0,10
"L3517470",1,20839.204255372,0,0,"0",0,0,0,10
"L933407",0,0,0,0,"0",0,0,0,10
"L3702018",0,0,0,0,"0",0,0,0,10
"L14303503",0,0,0,0,"0",0,0,0,10
"L4321855",0,0,0,0,"0",0,0,0,10
"L11120668",0,0,0,0,"0",0,0,0,10
"L5765850",0,0,0,0,"0",0,0,0,10
"L5813608",0,0,0,0,"0",0,0,0,10
"L1864352",0,0,0,0,"0",0,0,0,10
"L15900406",0,0,0,0,"0",0,0,0,10
"L15708087",0,0,0,0,"0",0,0,0,10
"L2322415",1,1348.01155317546,0,0,"0",0,0,0,10
"L5818627",1,68.5941695,0,0,"0",0,0,0,10
"L1566977",1,9514.89229276659,0,0,"0",0,0,0,10
"L8455065",1,28.95573,0,0,"0",0,0,0,10
"L2714513",1,16583.7702805829,0,0,"0",0,0,0,10
"L2714749",1,16583.7702805829,0,0,"0.958522094054037",0.958522094054037,0,0,10
"L2181729",1,16583.7702805829,0,0,"0",0,0,0,10
"L6755644",1,16583.7702805829,0,0,"0",0,0,0,10
"L2356004",0,0,0,0,"0",0,0,0,10
"L4690619",0,0,0,0,"0",0,0,0,10
"L8362707",0,0,0,0,"0",0,0,0,10
"L6442244",0,0,0,0,"0",0,0,0,10
"L6061410",0,0,0,0,"0",0,0,0,10
"L1864965",0,0,0,0,"0",0,0,0,10
"L6748949",0,0,0,0,"0",0,0,0,10
