"station","awf_ptg","med_dist","taxon","PA_ours"
"L5391966",9859.26952781168,60,"bird",0
"L921138",12011.4004322375,60,"bird",0
"L4761951",5965.00356588176,60,"bird",0
"L6969148",6999.43073720177,60,"bird",0
"L7236212",2472.54295424363,60,"bird",0
"L4485058",4054.54602005938,60,"bird",0
"L4332810",8987.27721622881,60,"bird",0
"L8258915",6998.79233365796,60,"bird",0
"L1043654",2868.4653198732,60,"bird",0
"L6939612",6999.26766746838,60,"bird",0
"L11487067",18390.6890882471,60,"bird",0
"L2534263",3077.99441715554,60,"bird",0
"L8111430",19015.4871854221,60,"bird",0
"L6307676",17979.9481289251,60,"bird",0
"L1172289",4726.29175992849,60,"bird",1
"L1873800",10429.5837160519,60,"bird",0
"L6173384",19344.3251469925,60,"bird",0
"L7183485",11861.0451114117,60,"bird",0
"L7921050",5122.27890146444,60,"bird",0
"L4581182",10495.1815076395,60,"bird",0
"L6603860",10013.6796261481,60,"bird",0
"L4485029",17547.2146539144,60,"bird",0
"L3867198",17440.860496773,60,"bird",0
"L10061154",16461.1374620042,60,"bird",0
"L7376189",18401.5680633521,60,"bird",0
"L7960682",15074.0266476879,60,"bird",0
"L7664826",18883.3214451927,60,"bird",0
"L2062397",13264.2890802126,60,"bird",0
"L5833299",24413.5992949395,60,"bird",0
"L6990212",9833.56252686736,60,"bird",1
"L4278624",14076.3626250505,60,"bird",0
"L6378395",20677.8956797942,60,"bird",0
"L7683875",9163.37727511412,60,"bird",0
"L7963541",2851.00722798789,60,"bird",0
"L1105970",19113.7312550804,60,"bird",0
"L8118079",14213.9479893528,60,"bird",0
"L7833989",10727.1086565243,60,"bird",0
"L1865195",11381.5074215111,60,"bird",0
"L7504754",6085.99577275474,60,"bird",1
"L1043668",5677.74373593152,60,"bird",1
"L4862212",12446.59173343,60,"bird",0
"L8095925",18912.6523109761,60,"bird",0
"L7871690",14500.4499536456,60,"bird",0
"L5848900",10376.5653534801,60,"bird",1
"L7629851",6225.44988499247,60,"bird",1
"L1026561",13975.489432559,60,"bird",0
"L7098055",22179.8551759875,60,"bird",0
"L8103152",18752.7056620604,60,"bird",0
"L7960671",15157.9885697812,60,"bird",0
"L6696794",13422.8229824447,60,"bird",1
"L8106601",13154.7873640327,60,"bird",1
"L2545985",20654.7006360517,60,"bird",1
"L5226772",42889.3376332532,60,"bird",1
"L4166886",43747.5532748109,60,"bird",1
"L6355369",43887.0956327932,60,"bird",1
"L7591488",14047.627738186,60,"bird",1
"L946773",13853.0232514532,60,"bird",1
"L7895442",13281.4144626795,60,"bird",1
"L6363966",3791.69684023145,60,"bird",0
"L5554612",4083.05020479421,60,"bird",0
"L5714115",5058.64772732734,60,"bird",0
"L957249",4018.90175673903,60,"bird",0
"L1829143",11451.0135212187,60,"bird",0
"L1190547",3408.83188930898,60,"bird",0
"L3776760",11429.7762772055,60,"bird",0
"L6603839",21735.8763823754,60,"bird",0
"L3873919",4155.75302741402,60,"bird",0
"L2114765",21669.6186275926,60,"bird",0
"L6027453",5104.24483939892,60,"bird",0
"L1826705",2810.99372446188,60,"bird",0
"L1833776",18097.6880621668,60,"bird",0
"L5444608",4287.70401240489,60,"bird",0
"L921115",5825.38782869952,60,"bird",0
"L5581436",4513.35233729835,60,"bird",0
"L4905296",21809.8818203411,60,"bird",0
"L921168",18009.3046544353,60,"bird",0
"L4907329",9300.00139662327,60,"bird",0
"L3528259",2889.47568007716,60,"bird",0
"L4789498",12238.3889499423,60,"bird",0
"L3748464",14226.9079076293,60,"bird",0
"L6801599",21702.1034305714,60,"bird",0
"L8306763",21735.9583305064,60,"bird",0
"L4970020",2591.63851168534,60,"bird",0
"L10955923",24424.5998812411,60,"bird",0
"L4581206",16436.2675514582,60,"bird",0
"L5955035",36728.5231020911,60,"bird",0
"L3513712",18175.893403774,60,"bird",0
"L1096303",3943.45449526798,60,"bird",0
"L6544974",10041.3603780214,60,"bird",0
"L3819650",20466.8271169239,60,"bird",0
"L4581211",15606.9089626224,60,"bird",0
"L5400429",17045.2724634443,60,"bird",0
"L5881951",10018.6830553878,60,"bird",0
"L6289311",24575.0354788744,60,"bird",0
"L4431765",12496.3127433031,60,"bird",0
"L3146453",17923.079902941,60,"bird",0
"L6124699",17691.6843132642,60,"bird",0
"L3594039",14693.1852754886,60,"bird",0
"L1109966",65989.512814872,60,"bird",0
"L5624860",9948.02444149243,60,"bird",0
"L4661887",34514.351607012,60,"bird",0
"L13122976",14007.0149649588,60,"bird",0
"L5865717",5287.17428643851,60,"bird",1
"L3855318",3720.59929655734,60,"bird",1
"L1122067",10884.2807396422,60,"bird",1
"L10923460",42434.4716359626,60,"bird",1
"L3667166",13968.6216835951,60,"bird",1
"L6377936",42080.5100257883,60,"bird",1
"L5833538",42577.5785594926,60,"bird",1
"L4818933",12519.810329246,60,"bird",1
"L10454183",12070.5045009363,60,"bird",1
"L1615563",21431.750769534,60,"bird",1
"L1080440",41401.8346687662,60,"bird",1
"L5644474",42214.6653316898,60,"bird",1
"L1439503",44043.4104483984,60,"bird",1
"L5159134",22466.1335086489,60,"bird",1
"L4427196",15642.1589468171,60,"bird",1
"L3708445",13809.889257669,60,"bird",1
"L921151",14505.5042196605,60,"bird",1
"L2415235",47303.0678513631,60,"bird",1
"L6665072",12219.9433372305,60,"bird",0
"L8299204",18682.4709067957,60,"bird",0
"L5870669",68237.8841633222,60,"bird",0
"L3586212",23539.9379219295,60,"bird",0
"L4431715",11929.5698893617,60,"bird",1
"L4431670",11149.9675472015,60,"bird",1
"L4278633",13829.6858723876,60,"bird",1
"L1062836",3819.62499379987,60,"bird",0
"L11017209",3361.14529632209,60,"bird",0
"L13335215",18976.8176235311,60,"bird",0
"L3887349",5969.8149109337,60,"bird",0
"L4581215",3396.09113886797,60,"bird",0
"L13918192",19082.5061524,60,"bird",0
"L11552951",4520.95243448813,60,"bird",0
"L13122753",19290.435794012,60,"bird",0
"L11276636",3547.06170878747,60,"bird",0
"L8807050",4002.19511855938,60,"bird",0
"L7241663",5164.06453152582,60,"bird",0
"L12097568",3752.19264785926,60,"bird",0
"L12239328",4119.60982917128,60,"bird",0
"L10982095",3441.51493430473,60,"bird",0
"L13025309",3294.60226488865,60,"bird",1
"L11572850",3073.29690656468,60,"bird",0
"L12448512",15789.553493094,60,"bird",0
"L11580460",3324.48885975558,60,"bird",0
"L10966522",3834.83814920188,60,"bird",0
"L8461439",9091.83683207358,60,"bird",0
"L11110095",18908.0892857388,60,"bird",0
"L12030668",3982.85803634402,60,"bird",0
"L8655300",3866.38962644437,60,"bird",0
"L12025526",3786.00954412168,60,"bird",0
"L10271461",22191.3656438314,60,"bird",0
"L4682721",4514.48325783832,60,"bird",0
"L6191116",14574.1135061601,60,"bird",0
"L4485150",4010.09130282602,60,"bird",0
"L11834410",9992.11030309266,60,"bird",0
"L6127189",13548.7268908853,60,"bird",0
"L6183719",5852.6858153846,60,"bird",0
"L3856877",3659.74228858406,60,"bird",0
"L11069486",12287.228507732,60,"bird",0
"L11316704",20176.0281504864,60,"bird",0
"L11098513",17917.59375399,60,"bird",0
"L977417",14717.1137642919,60,"bird",0
"L4431799",21858.5335970027,60,"bird",0
"L4876671",18204.8650450182,60,"bird",0
"L9114269",21089.6929036777,60,"bird",0
"L9531488",18877.529211217,60,"bird",0
"L11183251",19066.8201937493,60,"bird",0
"L6127198",10372.1947486703,60,"bird",0
"L12158903",18314.2357704223,60,"bird",0
"L12063038",15580.9095324314,60,"bird",0
"L11506516",18786.3705851916,60,"bird",0
"L11183621",14470.3965233263,60,"bird",0
"L13546256",20784.2777533595,60,"bird",0
"L10457999",14780.8482601531,60,"bird",0
"L11032992",18990.8556080626,60,"bird",0
"L7904665",18962.7178713462,60,"bird",0
"L11766521",12812.0651875288,60,"bird",0
"L3588383",4634.94759177739,60,"bird",1
"L11135090",18690.8628375574,60,"bird",0
"L5849172",16184.3919396424,60,"bird",0
"L11028614",3593.48938234329,60,"bird",1
"L12131636",62555.067927923,60,"bird",0
"L6127181",13021.2242237329,60,"bird",1
"L9786428",14507.0861205755,60,"bird",1
"L14223601",13274.2924146308,60,"bird",1
"L9898523",43268.1447767922,60,"bird",1
"L921155",22612.0330577313,60,"bird",1
"L9939653",20719.9866549694,60,"bird",1
"L10263377",12406.1108896079,60,"bird",0
"L10946762",17946.8484226175,60,"bird",0
"L4726148",3034.19484049819,60,"bird",0
"L4431724",12220.9064519037,60,"bird",0
"L3861082",38961.2417988956,60,"bird",0
"L6281428",18230.0072560685,60,"bird",0
"L10005084",18877.8236853461,60,"bird",0
"L8829077",4241.70688750927,60,"bird",0
"L6120088",17448.3909847666,60,"bird",0
"L10151829",22257.6324911192,60,"bird",0
"L10044083",18492.9009035062,60,"bird",0
"L10739771",21598.7041517155,60,"bird",0
"L10506964",14159.1727000595,60,"bird",0
"L10468585",6961.268063908,60,"bird",0
"L7010824",4655.36575364959,60,"bird",0
"L9269892",15207.4098203624,60,"bird",0
"L9618721",4389.05452462368,60,"bird",0
"L9002089",27803.8628672731,60,"bird",0
"L11006338",3353.59946490709,60,"bird",0
"L10117949",22192.9599345286,60,"bird",0
"L8080081",4003.67741466658,60,"bird",0
"L1793797",18537.2861134557,60,"bird",0
"L10116577",12337.5017958378,60,"bird",0
"L3557118",12957.1790226147,60,"bird",0
"L10310056",14292.7278352223,60,"bird",0
"L5049622",15351.9401113445,60,"bird",0
"L9222128",22747.9399575683,60,"bird",0
"L8814249",13739.3715678889,60,"bird",0
"L6187542",20230.9340130325,60,"bird",0
"L9920998",18117.8533885586,60,"bird",0
"L2594126",14036.8932722744,60,"bird",0
"L3554521",18040.5602817788,60,"bird",0
"L8219411",6999.20818372033,60,"bird",0
"L7218563",18183.4389536351,60,"bird",0
"L9304777",18222.7573946705,60,"bird",0
"L6281370",24372.9476027406,60,"bird",0
"L9688176",17623.4771997208,60,"bird",0
"L9553433",13910.1573946136,60,"bird",0
"L8285248",14160.9914878837,60,"bird",0
"L2525502",18272.0730644116,60,"bird",0
"L9957962",18954.4947748988,60,"bird",0
"L9485198",20104.9999637119,60,"bird",0
"L10457688",19009.4715121808,60,"bird",0
"L6187551",21752.0926900313,60,"bird",0
"L3341403",16741.2997212958,60,"bird",0
"L8842409",9807.57806364817,60,"bird",1
"L4427186",14801.0071027348,60,"bird",0
"L3868630",6450.14319202026,60,"bird",1
"L2722808",5137.63516096947,60,"bird",1
"L4160690",3137.21915870858,60,"bird",1
"L10293169",18421.6674928378,60,"bird",0
"L10359178",10250.5019996384,60,"bird",1
"L3800748",4188.14644681588,60,"bird",1
"L8236549",5029.11736030222,60,"bird",1
"L1840908",13073.8902157069,60,"bird",1
"L3748466",13843.561524054,60,"bird",1
"L1059227",13356.4285900613,60,"bird",1
"L6127502",15985.3227929395,60,"bird",0
"L4211924",20881.8090170827,60,"bird",1
"L8806264",18477.4545519139,60,"bird",1
"L7059772",18638.3821001767,60,"bird",1
"L9221840",20928.0758750408,60,"bird",1
"L6490350",2870.90252439264,60,"bird",0
"L13535906",13403.1189431262,60,"bird",0
"L12955683",19294.7688766671,60,"bird",0
"L14578971",18348.4514934973,60,"bird",0
"L13256636",14776.0438941566,60,"bird",0
"L13920029",62451.5001156508,60,"bird",0
"L14723890",3861.28371021485,60,"bird",0
"L15178896",19157.8543167203,60,"bird",0
"L13821625",26226.128798223,60,"bird",0
"L15120516",19281.870238909,60,"bird",0
"L6683409",3991.8059044239,60,"bird",0
"L5055119",20714.6498169538,60,"bird",0
"L14996803",19292.0294537291,60,"bird",0
"L15659743",14677.5266469864,60,"bird",0
"L14832954",14960.1316782072,60,"bird",0
"L14795517",18123.0599714433,60,"bird",0
"L12043871",20447.4402527867,60,"bird",0
"L13720085",12032.8537979036,60,"bird",0
"L14248897",19920.5236944795,60,"bird",0
"L4876659",18102.1664036189,60,"bird",0
"L14408801",10018.1979135996,60,"bird",0
"L15021469",5698.54043171545,60,"bird",1
"L5870642",3635.93827659718,60,"bird",1
"L10987899",5711.06693162333,60,"bird",1
"L15318113",14049.1117956598,60,"bird",1
"L14102730",7348.3852276885,60,"bird",0
"L13759880",18850.562871705,60,"bird",0
"L14471635",18149.3372753788,60,"bird",0
"L4727930",2645.75975003805,60,"bird",0
"L8075402",3762.35293176592,60,"bird",0
"L12773858",2262.57819001836,60,"bird",0
"L6051839",3767.48827458277,60,"bird",0
"L6780719",3251.6142156595,60,"bird",0
"L5969878",3767.30740243506,60,"bird",0
"L6696169",5518.57673919174,60,"bird",0
"L3220838",4412.28964938434,60,"bird",0
"L3554262",2460.66258188407,60,"bird",0
"L5822929",3876.57818189151,60,"bird",0
"L5883145",5574.87309207896,60,"bird",0
"L6200644",3875.45396844025,60,"bird",0
"L3409581",3398.36817258971,60,"bird",0
"L5818266",4554.46786421013,60,"bird",0
"L4727912",3081.82932584923,60,"bird",0
"L4487730",3364.70990973925,60,"bird",0
"L6043970",3103.11361433924,60,"bird",0
"L4457826",2419.42168796983,60,"bird",0
"L6974280",3652.26039129658,60,"bird",0
"L8219390",7391.31405400371,60,"bird",0
"L3601716",4179.57571401089,60,"bird",0
"L8455739",8348.39424554689,60,"bird",0
"L3033325",6097.8368446587,60,"bird",0
"L4408949",2725.14560990099,60,"bird",0
"L6664061",7646.04148818699,60,"bird",0
"L7799028",5327.01693771455,60,"bird",0
"L3354981",2984.40962840103,60,"bird",0
"L3547703",3290.40387297547,60,"bird",0
"L4180514",3910.19855753101,60,"bird",0
"L12871808",7639.26045673256,60,"bird",0
"L3346656",3973.66459175153,60,"bird",0
"L5182494",6094.83142268437,60,"bird",0
"L4728750",3501.20084792033,60,"bird",0
"L3348821",3679.03147229692,60,"bird",0
"L3493984",3528.48078994657,60,"bird",0
"L3068694",8370.60319167521,60,"bird",0
"L2522100",4865.43891112521,60,"bird",0
"L1777142",3763.33922020414,60,"bird",0
"L2534127",6292.58109031996,60,"bird",0
"L13729745",8189.25395212178,60,"bird",0
"L5720963",13605.0183632671,60,"bird",0
"L11773124",8845.15787499038,60,"bird",0
"L10769575",17761.7116624611,60,"bird",0
"L11134782",7728.84949649536,60,"bird",0
"L4479001",4084.40499437073,60,"bird",0
"L10928961",8202.76422301683,60,"bird",0
"L10963619",7990.8255398278,60,"bird",0
"L10359433",15566.7244997039,60,"bird",0
"L3085676",3665.61349681383,60,"bird",1
"L4028252",3491.05668320168,60,"bird",1
"L11675018",6818.51265648413,60,"bird",1
"L1985086",9436.91646504572,60,"bird",1
"L10816435",9461.63352011517,60,"bird",1
"L5929242",4510.10382858409,60,"bird",1
"L2027882",2981.23127405329,60,"bird",1
"L3854673",4152.64925752469,60,"bird",1
"L2983417",8690.90545112513,60,"bird",1
"L3880393",8830.44886682166,60,"bird",1
"L6523399",8361.6029191803,60,"bird",1
"L11924843",16032.5513326032,60,"bird",1
"L11046665",8336.85064465288,60,"bird",1
"L938004",1073.09683541033,60,"bird",0
"L12773857",2246.51711547945,60,"bird",0
"L7670220",2672.03010583938,60,"bird",0
"L8846884",3127.02710164115,60,"bird",0
"L1118597",21517.8841503355,60,"bird",0
"L2043017",6606.37393116378,60,"bird",0
"L1405999",2880.61513817294,60,"bird",0
"L1124378",2652.55498659368,60,"bird",0
"L1877540",2692.34407796279,60,"bird",0
"L1115817",2690.56314677931,60,"bird",0
"L1115812",3039.33038726559,60,"bird",0
"L1112525",2663.1029545514,60,"bird",0
"L10930414",13081.8677538031,60,"bird",0
"L13465594",3696.69617483178,60,"bird",0
"L8983854",19531.723343917,60,"bird",0
"L1917175",3747.41110959791,60,"bird",0
"L1996029",21223.5521637753,60,"bird",0
"L6984244",2677.56998930848,60,"bird",0
"L999112",18754.2293836538,60,"bird",0
"L1115589",13191.7780925838,60,"bird",0
"L3588619",14199.4648740359,60,"bird",0
"L3267752",34231.1720932694,60,"bird",0
"L12180361",5540.03362036181,60,"bird",0
"L8569863",21604.609243624,60,"bird",0
"L1118709",13441.263639804,60,"bird",0
"L1115701",13228.1973636353,60,"bird",0
"L4062161",21052.3266375502,60,"bird",0
"L8566466",21948.6855870732,60,"bird",0
"L999136",21616.525723182,60,"bird",0
"L10328984",27136.347021422,60,"bird",0
"L13419044",7498.04051205694,60,"bird",0
"L8969702",23816.6885620455,60,"bird",0
"L1189548",1093.53321144723,60,"bird",1
"L1917168",2336.61816621085,60,"bird",1
"L7147171",42304.1853425199,60,"bird",1
"L12131124",22756.8012376143,60,"bird",0
"L1405097",2927.33842511314,60,"bird",1
"L13718913",60777.5846732371,60,"bird",0
"L12014700",22527.1340152576,60,"bird",0
"L12437325",23210.2026975198,60,"bird",0
"L1118604",19982.3796453629,60,"bird",1
"L11328042",23566.84174096,60,"bird",0
"L1865892",18000.4929181147,60,"bird",1
"L4046310",22991.7181850998,60,"bird",0
"L6984551",23073.2741302697,60,"bird",0
"L7006934",23003.0800175588,60,"bird",0
"L6081816",24967.0590203107,60,"bird",0
"L4030449",4367.57308789616,60,"bird",1
"L10739342",19763.2116993084,60,"bird",1
"L2224097",20288.7289455879,60,"bird",1
"L9248612",19287.1936627101,60,"bird",1
"L2215049",20742.9037276146,60,"bird",0
"L998445",27365.504754017,60,"bird",1
"L1189553",23527.3441417094,60,"bird",1
"L1086800",4579.45206496377,60,"bird",1
"L1122388",27566.9068118334,60,"bird",1
"L1502745",43859.2627074106,60,"bird",0
"L920990",62977.375511299,60,"bird",0
"L2224239",17010.6958225796,60,"bird",1
"L1086799",4370.50706024408,60,"bird",1
"L1665862",10611.6931861292,60,"bird",1
"L6714968",55199.308635367,60,"bird",1
"L3172002",38089.4194568347,60,"bird",1
"L7781607",5572.56326483728,60,"bird",0
"L8338352",9276.55574410574,60,"bird",0
"L7127597",12426.5316282923,60,"bird",0
"L8099314",19125.6367128044,60,"bird",0
"L8370229",18782.7058340687,60,"bird",0
"L8363961",4969.87762208433,60,"bird",0
"L8562065",10519.2859518615,60,"bird",0
"L6805690",11985.4700125426,60,"bird",0
"L6669095",15032.1709602219,60,"bird",0
"L4672365",14614.2514534805,60,"bird",0
"L6112124",24150.2972435764,60,"bird",0
"L1080143",19495.2096442711,60,"bird",0
"L8364107",14270.0997454961,60,"bird",0
"L6428217",20898.9183343046,60,"bird",1
"L8363594",19014.3952175396,60,"bird",0
"L7702701",18432.6805003579,60,"bird",0
"L8364279",19023.6922802599,60,"bird",0
"L8370862",18869.4673118068,60,"bird",0
"L8676910",13821.7435876709,60,"bird",1
"L3686208",14071.3855520195,60,"bird",1
"L7273837",9905.82835213953,60,"bird",0
"L7982739",14329.758601792,60,"bird",0
"L1867122",42084.6010160557,60,"bird",1
"L1867405",16123.3594044873,60,"bird",1
"L10834261",17894.6157462701,60,"bird",1
"L8862365",6373.98616580943,60,"bird",0
"L9762232",3145.63576993231,60,"bird",0
"L12279444",5853.35560453702,60,"bird",0
"L4728574",4888.97189622492,60,"bird",0
"L12576055",6002.37505524362,60,"bird",0
"L13034336",6135.43664556961,60,"bird",0
"L12922096",1960.82560274821,60,"bird",0
"L12759374",1814.35671105003,60,"bird",0
"L3840250",1814.33117135521,60,"bird",0
"L2205140",1822.72005544016,60,"bird",0
"L5822804",1865.55828592015,60,"bird",0
"L13222626",3687.15196839073,60,"bird",0
"L5920972",1789.79480234881,60,"bird",0
"L5200470",1814.37375384514,60,"bird",0
"L5912439",1911.71775310098,60,"bird",0
"L9969195",4521.13630259651,60,"bird",0
"L10409551",6053.03353407511,60,"bird",0
"L10442595",6059.47415264287,60,"bird",0
"L10154568",3464.56820725559,60,"bird",0
"L6059192",1787.03534422017,60,"bird",0
"L10891941",8459.27521500679,60,"bird",0
"L7382321",1890.7157219898,60,"bird",0
"L10859166",1891.12026904675,60,"bird",0
"L5234639",1794.62306348864,60,"bird",0
"L7703054",1899.79937918287,60,"bird",0
"L9243675",1744.69320923176,60,"bird",0
"L8437062",1824.5565747213,60,"bird",0
"L4708814",1843.6931386366,60,"bird",1
"L8694514",4671.71473734221,60,"bird",1
"L4075477",8859.93236562238,60,"bird",0
"L1118680",19938.9521861918,60,"bird",0
"L12717769",3862.90876727573,60,"bird",0
"L4935944",2854.89142711717,60,"bird",0
"L4170532",20272.9828208173,60,"bird",0
"L6127207",10733.2235178486,60,"bird",0
"L4201670",9718.63966575855,60,"bird",0
"L11523422",9321.79421373723,60,"bird",0
"L12626117",18679.813170171,60,"bird",0
"L8934161",21934.8325227473,60,"bird",0
"L6298040",8605.29755293612,60,"bird",0
"L8878931",22816.7878113955,60,"bird",0
"L4932696",20094.8524306171,60,"bird",0
"L8934056",22778.803684616,60,"bird",0
"L11532553",19197.0115283185,60,"bird",0
"L13265456",22348.1771239368,60,"bird",0
"L11643426",17721.0152471166,60,"bird",0
"L10941364",18608.5730809726,60,"bird",0
"L14997221",19423.2994267639,60,"bird",0
"L11936633",18946.3015919589,60,"bird",0
"L12531299",18865.9399868526,60,"bird",0
"L15555893",14381.6243630844,60,"bird",0
"L936592",2808.93873710141,60,"bird",1
"L3448350",52241.6589008499,60,"bird",0
"L11947258",19023.6940377799,60,"bird",0
"L15084449",16188.52453341,60,"bird",0
"L15246175",18810.865246812,60,"bird",0
"L1473487",4462.80996481029,60,"bird",1
"L2187283",17408.7331246755,60,"bird",1
"L13526195",1836.53440847496,60,"bird",0
